User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
41841,385505833,7,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
41841,394850890,8,Tarzan of the Apes (Step-Up Classics),Edgar Rice Burroughs,1991,Random House Trade
41841,044020562X,8,One,Richard Bach,1989,Dell
41841,440225701,9,The Street Lawyer,JOHN GRISHAM,1999,Dell
41841,440241073,9,The Summons,John Grisham,2002,Dell Publishing Company
41841,440407524,7,Shiloh (Yearling Newbery),Phyllis Reynolds Naylor,1992,Yearling Books
41841,441172717,5,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
41841,446605239,3,The Notebook,Nicholas Sparks,1998,Warner Books
41841,446608602,8,Personal Injuries,Scott Turow,2000,Warner Vision
41841,448089092,7,Great Airport Mystery (Hardy Boys Mystery Stories),Franklin W. Dixon,1930,Grosset &amp; Dunlap
41841,448089238,7,The Melted Coins (Hardy Boys (Hardcover)),Franklin W. Dixon,1975,Grosset &amp; Dunlap
41841,448089475,6,The Mystery of the Whale Tattoo (Hardy Boys (Hardcover)),Franklin W. Dixon,1975,Grosset &amp; Dunlap
41841,448089645,7,"The Tower Treasure/the House on the Cliff (Hardy Boys Back to Back Mysteries, 2 Books in 1)",Franklin W. Dixon,1987,Grosset &amp; Dunlap
41841,449203794,7,Space,James A. Michener,1988,Fawcett Books
41841,553158511,6,Encyclopedia Brown and the Case of the Disgusting Sneakers,Donald J. Sobol,1991,Skylark
41841,553568019,6,"Rogue Squadron (Star Wars: X-Wing Series, Book 1)",Michael A. Stackpole,1998,Bantam
41841,553568027,6,"Wedge's Gamble (Star Wars: X-Wing Series, Book 2)",Michael A. Stackpole,1998,Bantam
41841,590470043,6,"Maid Mary Anne (Baby-Sitters Club, 66)",Ann M. Martin,1993,Scholastic
41841,590629778,8,"The Invasion (Animorphs, No 1)",K. A. Applegate,1996,Scholastic
41841,590629794,6,"The Encounter (Animorphs , No 3)",K. A. Applegate,1996,Scholastic
41841,590634275,10,Captain Underpants and the Attack of the Talking Toilets: Another Epic Novel (Captain Underpants (Paper)),Dav Pilkey,1999,Scholastic
41841,671004107,9,Contact,Carl Sagan,1997,Pocket
41841,671007343,7,AT ALL COSTS NANCY DREW HARDY BOYS SUPERMYSTERY,Carolyn Keene,1997,Simon Pulse
41841,671517635,7,Gumpisms : The Wit and Wisdom of Forrest Gump,Winston Groom,1994,Pocket Books
41841,671568523,7,The BACKWARD BIRD DOG PAPERBACK,Bill Wallace,1997,Aladdin
41841,671692755,6,"ATTACK OF THE VIDEO VILLAINS (HARDY BOYS 106) : ATTACK OF THE VIDEO VILLAINS (Hardy Boys, No 106)",Franklin W. Dixon,1991,Aladdin
41841,671727095,7,MY TEACHER GLOWS IN THE DARK : MY TEACHER GLOWS IN THE DARK,Bruce Coville,1991,Aladdin
41841,671791990,6,MY TEACHER FLUNKED THE PLANET (RACK SIZE) (MY TEACHER BOOKS),Bruce Coville,2030,Aladdin
41841,671792806,7,PRINCIPLE CENTERED LEADERSHIP,Stephen R. Covey,1992,Free Press
41841,067976402X,6,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
41841,679766626,4,Last Orders,Graham Swift,1997,Vintage Books USA
41841,067977744X,5,Queens' Play (Legendary Lymond Chronicles),DOROTHY DUNNETT,1997,Vintage
41841,679810471,7,The War of the Worlds (Step-Up Classic Chillers),H. G. Wells,1991,Random House Children's Books
41841,689821395,5,A Wolf at the Door : and Other Retold Fairy Tales (Aladdin Fiction),Ellen Datlow,2001,Aladdin
