User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
72497,425177173,9,Atlantis Found,Clive Cussler,2001,Berkley Publishing Group
72508,965568717,8,The Holy Books of the Devas: the secret mythologies of the herbal world (4th edition),Rev. Paul V. Beyerl,1998,The Hermit's Grove
72509,446606189,8,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books
72512,440225116,4,Secrecy,BELVA PLAIN,1998,Dell
72514,974658200,8,Peace: 100 Ideas,Joshua C. Chen,2003,"CDA Press, San Francisco"
72521,972328505,9,Take Two Cookies and Call Me in the Morning,Nancy R. Harris,2002,Elf'in Publishing
72523,60176660,7,Dirt: A Novel,Stuart Woods,1996,Harpercollins
72523,61091715,8,To Live and Die in Dixie (Callahan Garrity Mysteries (Paperback)),Kathy Hogan Trocheck,1994,Avon
72523,312859732,5,The Fallon Blood,Reagan O'Neal,1995,St Martins Pr
72523,345354621,7,The Terminal Man,Michael Crichton,1988,Ballantine Books
72523,345380371,9,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books
72523,373482965,4,Devil'S Own,Kenneth T. Brown,1994,Silhouette
72523,399147322,7,McNally's Chance,Lawrence Sanders,2001,G. P. Putnam's Sons
72523,042513699X,8,Turtle Moon,Alice Hoffman,1993,Berkley Publishing Group
72523,425167313,7,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group
72523,425169863,9,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
72523,440211263,9,Circle of Friends,Maeve Binchy,1991,Dell
72523,044021145X,7,The Firm,John Grisham,1992,Bantam Dell Publishing Group
72523,440216575,5,Legacy of Secrets,Elizabeth Adler,1994,Dell
72523,446604801,7,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
72523,449202631,8,Danger,Dick Francis,1985,Fawcett Books
72523,449206181,5,Murder at the FBI (Capital Crime Mysteries),Margaret Truman,1992,Fawcett Books
72523,449211991,8,Banker,Dick Francis,1989,Fawcett Books
72523,449212408,8,Hot Money,Dick Francis,1991,Fawcett Books
72523,449212653,8,Flying Finish,Dick Francis,1996,Fawcett Books
72523,449217205,8,Straight,Dick Francis,1994,Fawcett Books
72523,449219569,8,Comeback,Dick Francis,1994,Fawcett Books
72523,451183665,8,A Case of Need,Michael Crichton,1994,Signet Book
72523,451186346,9,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr Mysteries (Paperback)),Lawrence Block,1996,Onyx Books
72523,515116173,8,Decider,Dick Francis,1995,Jove Books
72523,553256211,5,Hold the Dream,Barbara Bradford Taylor,1986,Bantam Books
72523,067155302X,7,Harvest,Tess Gerritsen,1997,Pocket
72523,735201897,8,"Elizabeth I, CEO: Strategic Lessons from the Leader Who Built an Empire",Alan Axelrod,2000,Penguin Putnam Inc.
72523,743225406,5,The Shipping News : A Novel,Annie Proulx,2001,Scribner
72523,876053916,9,Puppy Care &amp; Training: An Owner's Guide to a Happy Healthy Pet,Bardi  McLennan,1996,Howell Book House
72523,1551662736,5,Rising Tides,Emilie Richards,1997,Mira
72526,440224764,8,The Partner,John Grisham,1998,Dell Publishing Company
72527,140298479,7,Bridget Jones: The Edge of Reason,Helen Fielding,2001,Penguin Books
72529,60508302,9,Angels Everywhere: A Season of Angels/Touched by Angels (Avon Romance),Debbie MacOmber,2002,Avon Books
72529,671868713,9,And Never Let Her Go : Thomas Capano: The Deadly Seducer,Ann Rule,2000,Pocket
72530,60977493,5,The God of Small Things,Arundhati Roy,1998,Perennial
72530,62502174,10,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1993,HarperSanFrancisco
72530,006447335X,8,Year of the Griffin,Diana Wynne Jones,2001,HarperTrophy
72530,64473368,8,Dark Lord of Derkholm,Diana Wynne Jones,2001,HarperTrophy
72530,152024603,9,The Wizard's Dilemma: The Fifth Book in the Young Wizards Series,Diane Duane,2002,Magic Carpet Books
72530,312202318,8,A Home at the End of the World: A Novel,Michael Cunningham,1998,Picador USA
72530,345384784,8,"King Javan's Year (Heirs of Saint Camber, Vol 2)",Katherine Kurtz,1993,Del Rey Books
72530,345391772,8,The Bastard Prince (Heirs of Saint Camber),Katherine Kurtz,1995,Del Rey Books
72530,374183724,7,Last Gentleman,Walker Percy,1990,Noonday Press
72530,375725784,8,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
72530,385474016,8,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday
72530,440414806,7,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling
72530,446609838,5,Stealing the Elf-King's Roses,Diane Duane,2002,Aspect
72530,446610100,7,Wish You Well,David Baldacci,2001,Warner Books
72530,446673021,8,The Book of Night with Moon,Diane Duane,1997,Warner Books
72530,446673188,8,To Visit the Queen (Cat Novel),Diane Duane,1999,Aspect
72530,451163710,9,Strands of Starlight,Gael Baudino,1990,Roc
72530,451452305,9,Maze of Moonlight,Gael Baudino,1994,Roc
72530,520227352,9,Always Coming Home (California Fiction),Ursula K. Le Guin,2001,University of California Press
72530,670030643,9,The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,2002,Viking Books
72530,765303884,7,White Apples,Jonathan Carroll,2002,Tor Books
72530,786817879,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2003,Miramax Kids
72530,1400045088,7,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,DOUGLAS ADAMS,2002,Harmony
72530,1568654294,10,Little Big,John Crowley,1981,Doubleday Book &amp; Music Clubs
72531,61052604,8,Hammerfall,C. J. Cherryh,2001,Eos
72531,385424728,10,The Chamber,John Grisham,1994,Doubleday Books
72531,451167805,10,Firestarter,Stephen King,2003,Signet Book
72531,553801341,10,From the Corner of His Eye,Dean R. Koontz,2000,Bantam Books
72531,671041789,8,The Green Mile,Stephen King,1999,Pocket
72531,761517855,8,Tales from the Left Coast : True Stories of Hollywood Stars and Their Outrageous Politics,JAMES HIRSEN,2003,Crown Forum
72531,972317309,10,Zion's Darkness Where Faith Takes A Fatal Turn,Lawrence Pratt,2002,Miroer Press
72532,140067477,5,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
72540,8401540097,7,10 Relatos Fantasticos,Varios,1995,"Plaza &amp; Janes Editores, S.A."
72544,446672211,7,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
72545,1561580880,10,Easy Guide to Sewing Skirts (Sewing Companion Library),Marcy Tilton,1995,Taunton Press
72551,3596151465,5,Henry der Held.,Roddy Doyle,2001,"Fischer (Tb.), Frankfurt"
72552,380719185,6,Princess: A True Story of Life Behind the Veil in Saudi Arabia,Jean P. Sasson,1997,Avon Books
72554,140272658,9,Are You Experienced?,William Sutcliffe,1998,Penguin Books Ltd
72557,093253807X,7,Thousand Pieces of Gold: A Biographical Novel,Ruthanne Lum McCunn,1999,Design Enterprises of San Francisco
72575,61030643,8,The Associate,Phillip Margolin,2002,HarperTorch
72575,312982615,8,Robert Ludlum's The Paris Option : A Covert-One Novel (A Covert-One Novel),Robert Ludlum,2003,St. Martin's Paperbacks
72575,316155306,9,The Narrows: A Novel,Michael Connelly,2004,"Little, Brown"
72575,316603570,9,3rd Degree,James Patterson,2004,"Little, Brown"
72575,345413865,8,Billy Straight : A Novel,JONATHAN KELLERMAN,1999,Ballantine Books
72575,345441753,8,Criminal Intent,WILLIAM BERNHARDT,2003,Fawcett
72575,380726289,8,"Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels)",Dennis Lehane,1997,HarperTorch
