User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
188398,1577487370,9,The Quilt of Life: A Patchwork of Devotional Thoughts (Inspirational Library (Paperback)),Mary Tatem,2000,Barbour Publishing
188399,451187849,9,We the Living,Ayn Rand,1996,Signet Book
188399,553380966,5,The Diamond Age (Bantam Spectra Book),Neal Stephenson,2000,Bantam
188399,1593080026,10,The CALL OF THE WILD AND WHITE FANG (B&amp;N Classics Mass Market),Jack London,2003,Barnes &amp; Noble
188404,347352025X,6,Oliver Twist. ( Ab 11 J.).,Charles Dickens,1996,Ravensburger Buchverlag
188406,60008032,6,Angels,Marian Keyes,2003,HarperTorch
188406,553584707,5,Catering to Nobody,Diane Mott Davidson,2002,Bantam Books
188406,679764925,9,Quite a Year for Plums: A Novel,Bailey White,1999,Vintage Books USA
188407,449911519,8,Secret History : A Novel,DONNA TARTT,1996,Ballantine Books
188411,971880107,1,Wild Animus,Rich Shapero,2004,Too Far
188411,3453160606,5,"Diana-TaschenbÃ?Â¼cher, Nr.93, Die HimmelsstÃ?Â¼rmer",Bjarne Reuter,2000,Heyne
188411,3596112567,9,Geschichten aus der LÃ?Â¶wengrube. Acht ErzÃ?Â¤hlungen.,Luise Rinser,1992,"Fischer (Tb.), Frankfurt"
188412,038549081X,8,The Handmaid's Tale : A Novel,Margaret Atwood,1998,Anchor
188413,743205383,9,Fay: A Novel,Larry Brown,2001,Touchstone
188418,380789019,8,Neverwhere,Neil Gaiman,1998,Avon
188421,64473627,10,"Knocked Out by My Nunga-Nungas : Further, Further Confessions of Georgia Nicolson (Confessions of Georgia Nicolson)",Louise Rennison,2003,HarperTempest
188421,140106499,10,Penguin Complete Novels of Jane Austen,Jane Austen,1995,Penguin Books
188421,226038130,10,Presumption: An Entertainment : A Sequel to Pride and Prejudice,Julia Barrett,1995,University of Chicago Press
188421,440200946,10,The Crazy Horse Electric Game (Laurel-Leaf Contemporary Fiction),Chris Crutcher,1991,Dell Publishing Company
188421,553266969,8,Incident at Hawk's Hill,Allan W. Eckert,1991,Starfire
188421,590434985,9,Jacob Have I Loved,Katherine Paterson,0,Scholastic Inc
188421,590819755,7,"Cleopatra VII: Daughter of the Nile, Egypt, 57 B.C. (The Royal Diaries)",Kristiana Gregory,1999,Scholastic
188421,684176173,8,Yearling,Marjorie Kinnan Rawlings,1982,Simon Schuster Trade
188421,068980329X,5,IMPETUOUS: BRIDES WILDCAT #4 : MATTIE'S STORY (Brides of Wildcat County),Jude Watson,1996,Simon Pulse
188421,1559029838,10,Call of the Wild,Jack London,0,Selldowns/no More Orders
188424,61003263,6,Nemesis,Agatha Christie,1992,Harper Mass Market Paperbacks
188425,449214702,9,Fires of Spring,JAMES A. MICHENER,1987,Fawcett
188430,312857063,8,"Stone of Tears (Sword of Truth, Book 2)",Terry Goodkind,1995,Tor Books
188430,312890524,9,"Blood of the Fold (Sword of Truth, Book 3)",Terry Goodkind,1996,Tor Books
188430,553290983,6,"Elven Star : The Death Gate Cycle, Volume 2 (Death Gate Cycle (Paperback))",MARGARET WEIS,1991,Bantam
188430,812548051,10,"Wizard's First Rule (Sword of Truth, Book 1)",Terry Goodkind,1997,Tor Fantasy
188439,440227704,7,Many Waters (Laurel Leaf Books),Madeleine L'Engle,1991,Laurel-Leaf Books
188441,60177349,7,Star Trek Memories,William Shatner,1993,Harpercollins
188441,440224675,8,Hannibal,Thomas Harris,2000,Dell Publishing Company
