User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
11358,753804700,9,Reader,Bernhard Schlink,0,Phoenix Books
11362,345361792,10,A Prayer for Owen Meany,John Irving,1990,Ballantine Books
11362,425097722,8,Fatherhood,Bill Cosby,1994,Berkley Publishing Group
11362,440150167,10,Love and War,John Jakes,1985,Dell Publishing Company
11362,044016205X,10,"North and South (North and South Trilogy, Book 1)",John Jakes,1988,Dell Publishing Company
11362,515133973,7,Midnight Bayou,Nora Roberts,2004,Jove Books
11362,515135062,9,Three Fates,Nora Roberts,2004,Jove Books
11362,067162461X,9,LONESOME DOVE  M,Larry McMurtry,1989,Pocket
11362,067189109X,7,The Blessing,Jude Deveraux,1999,Pocket Star
11362,684848783,5,Tis : A Memoir,Frank McCourt,1999,Scribner
11362,771037457,7,New Morningside Papers,Gzowski,1987,McClelland &amp; Stewart
11362,771091591,10,Stone Angel,Margaret Laurence,0,Mcclelland Stewart Inc
11362,773731202,8,The Eatons: The Rise and Fall of Canada's Royal Family,Rod McQueen,1998,Stoddart
11362,786867647,9,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion
11362,802114970,10,The Six Wives of Henry VIII,Alison Weir,1992,Pub Group West
11362,1552782654,9,Letters from the Country IV,Marsha Boulton,2002,McArthur &amp; Company
11363,446604763,8,Mayday,Thomas Block,1998,Warner Books
11363,812580397,5,Mars Underground,William K. Hartmann,1999,Tor Books
11365,440229499,8,Gathering Blue (Readers Circle),LOIS LOWRY,2002,Laurel Leaf
11374,671702513,4,The Prize,Julie Garwood,1991,Pocket
11378,679420428,7,Mrs Dalloway (Everyman's Library Series),Virginia Woolf,1993,Everyman's Library
11383,273645919,10,Funky Business: Talent Makes Capital Dance,Jonas Ridderstrale,2000,Financial Times Prentice Hall
11387,449911594,7,Dinner at the Homesick Restaurant : A Novel,ANNE TYLER,1996,Ballantine Books
11391,312287712,4,The Lecturer's Tale : A Novel,James Hynes,2002,Picador
11393,312872356,3,The Ring of Five Dragons,Eric Van Lustbader,2001,Tor Books
11393,312872364,3,"The Veil of a Thousand Tears (The Pearl Saga, Book 2)",Eric Van Lustbader,2002,Tor Fantasy
11393,609603825,9,The Forest,EDWARD RUTHERFURD,2000,Crown
11393,969201745,3,Hans Christian Andersen - Tales and Stories for all ages,Erik S. Rosenaa,1993,Eric S. Rosen Publishing
11393,1551990393,1,Motion Sickness: A Memoir,David Layton,2000,MacFarlane Walter &amp; Ross
