User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
161974,688170528,8,The Pact: A Love Story,Jodi Picoult,1999,Quill
161974,074342347X,7,The Wildflowers (omnibus) : Misty--Star--Jade--Cat (Wildflowers (Paperback)),V.C. Andrews,2001,Pocket
161974,764225170,8,Shadows of the Canyon (Desert Roses),Tracie Peterson,2002,Bethany House Publishers
161974,786885688,7,Shopgirl,Steve Martin,2001,Hyperion
161974,080411157X,2,Trombone,Craig Nova,1994,Ivy Books
161974,830714596,5,"I'll Hold You in Heaven: Healings and Hope for the Parent of a Miscarried, Aborted, or Stillborn Child",Jack Hayford,1990,Regal Books
161974,849943477,10,A Time To Embrace (Women of Faith Fiction),Karen Kingsbury,2002,WestBow Press
161974,091714323X,7,A Deeper Shade of Grace,Bernadette Keaggy,1993,Chordant Distribution
161974,963863908,6,Wired,Martha R. Carr,1993,"Nimrod House, Incorporated"
161974,155661294X,7,"Stoner's Crossing (Lone Star Legacy, 2)",Judith Pella,1994,Bethany House Publishers
161974,1556619790,8,Another Homecoming,Janette Oke,1997,Bethany House Publishers
161974,1564763412,8,"Moon Basket (The Ghost Riders, Book 2)",S. W. Brouwer,1994,Chariot Victor Publishing
161974,1564764273,8,"Sundance (The Ghost Rider, Book 3)",S. W. Brouwer,1995,Cook Communications Ministries intl
161974,157856400X,9,Heart of Glass,Diane Noble,2002,Waterbrook Press
161978,7170866,5,The Bride Stripped Bare,Anonymous,2003,Fourth Estate
161981,155166884X,8,Doing Good,Pamela Morsi,2002,Mira Books
161986,006000438X,6,The Death of Vishnu: A Novel,Manil Suri,2002,Perennial
161986,140186301,9,Lucky Jim (Twentieth-Century Classics),Kingsley Amis,1993,Penguin Books
161986,140286829,7,The Third Man,Graham Greene,1999,Penguin Books
161986,142000159,8,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,Ross King,2001,Penguin Books
161986,316926086,9,The Loved One,Evelyn Waugh,1999,Back Bay Books
161986,375718990,7,The Pursuit of Love &amp; Love in a Cold Climate: Two Novels,Nancy Mitford,2001,Vintage Books USA
161986,465026214,8,"Gay New York: Gender, Urban Culture, and the Making of the Gay Male World, 1890-1940",George Chauncey,1995,Basic Books
161986,670880957,8,The Beach: The History of Paradise of Earth,Lena Lencek,1998,Penguin USA
161986,679429220,7,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
161986,802130208,6,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,1987,Grove Press
161986,087113375X,5,Modern Manners: An Etiquette Book for Rude People,P.J. O'Rourke,1990,Atlantic Monthly Press
161989,140071814,5,The Kingdom by the Sea: A Journey Around the Coast of Great Britain,Paul Theroux,1995,Penguin Books
161993,380012863,8,Jonathan Livingston Seagull,Richard Bach,1976,Avon
161993,671835467,9,Anne Frank: The Diary of a Young Girl,Anne Frank,1958,Pocket Books
161993,804106304,9,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
161995,380731851,5,Mystic River,Dennis Lehane,2002,HarperTorch
161995,452282691,8,Motiba's Tattoos,Mira Kamdar,2001,Plume Books
161995,679728244,5,"Don't Worry, He Won't Get Far on Foot",John Callahan,1990,Vintage Books USA
161995,767900383,5,Under the Tuscan Sun,Frances Mayes,1997,Broadway
162001,20160909,5,Helliconia Spring (Collier Nucleus Science Fiction Classic),Brian W. Aldiss,1992,Simon &amp; Schuster
162001,20160917,5,Helliconia Summer (Collier Nucleus Science Fiction Classic),Brian Wilson Aldiss,1992,Simon &amp; Schuster
162001,20160925,5,"Helliconia Winter (Helliconia Trilogy, Vol 3)",Brian Wilson Aldiss,1993,Simon &amp; Schuster
162001,60922249,8,Care of the Soul : A Guide for Cultivating Depth and Sacredness in Everyday Life,Thomas Moore,1994,Perennial
162001,70212570,7,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
162001,140265686,8,Out to Canaan (The Mitford Years),Jan Karon,1998,Viking Books
162001,142001430,8,Year of Wonders,Geraldine Brooks,2002,Penguin Books
162001,312195516,8,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
162001,345353129,8,Protector,Larry Niven,1992,Del Rey Books
162001,345369343,9,Rusalka,C.J. Cherryh,1990,Del Rey Books
162001,345373510,9,Chernevog,C.J. Cherryh,1991,Del Rey Books
162001,039540424X,8,Bluebeard's Egg and Other Stories,Margaret Eleanor Atwood,1986,Bookthrift Co
162001,425093328,7,The Cat Who Walks Through Walls,Robert A. Heinlein,1986,Penguin Putnam~mass
162001,425099245,8,Moon Is Harsh Mistres,Robert A. Heinlein,1986,Berkley Publishing Group
162001,441748600,7,To Sail Beyond the Sunset,Robert Heinlein,1996,Ace Books
162001,446387878,10,A Yellow Raft in Blue Water,Michael Dorris,1998,Warner Books
162001,449130703,7,The Number of the Beast,Robert Heinlein,1989,Fawcett Books
162001,055321263X,8,The Woman in White (Classics),Wilkie Collins,1985,Bantam
162001,553213199,7,The Mill on the Floss (Bantam Classic),George Eliot,1990,Bantam Books
162001,553258001,9,The Cider House Rules,John Irving,1986,Bantam Books
162001,553269828,5,"Sundiver (The Uplift Saga, Book 1)",DAVID BRIN,1985,Spectra
162001,671502549,9,HOTEL NEW HAMPSHRM,John Irving,1984,Pocket
162001,067972883X,9,The Optimist's Daughter,Eudora Welty,1990,Vintage Books USA
162001,679751602,7,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
162001,812508742,8,Alight in Void: Flying,Poul Anderson,1991,Tor Books
162001,1576751511,8,Affluenza: The All-Consuming Epidemic,John De Graaf,2001,Berrett-Koehler Pub
162001,1877135100,7,I Am Not Esther,Fleur Beale,1999,Longacre Press
162004,743400836,6,Girl Talk,Julianna Baggott,2002,Washington Square Press
162014,60938455,10,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,Perennial
162014,61000175,7,Skinwalkers (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch
162014,380708906,5,"Arthur (The Pendragon Cycle, Book 3)",Stephen R. Lawhead,1990,Eos
162014,380709937,7,Out on the Cutting Edge: A Matthew Scudder Crime Novel,Lawrence Block,2001,Avon
162014,380710838,9,Fortune's Favorites,Colleen McCullough,1994,Avon
162014,441135560,7,Damia (Ace Science Fiction),Anne McCaffrey,1993,ACE Charter
162014,740721984,8,Fuzzy Logic Get Fuzzy 2,Darby Conley,2002,Andrews McMeel Publishing
162014,786702958,5,Seduced,Marcus Van Heller,1995,Pub Group West
