User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
16996,671510053,7,SHIPPING NEWS,Annie Proulx,1994,Scribner
16996,671776134,9,Plain Truth,Jodi Picoult,2001,Washington Square Press
16996,067944999X,8,The Kiss,Kathryn Harrison,1997,Random House Inc
16996,743457463,8,Irish Girls About Town: An Anthology of Short Stories,Maeve Binchy,2003,Pocket
16996,767905202,7,Mr. Maybe,Jane Green,2002,Broadway Books
16996,840776381,6,Dead Air: A Novel,Bob Larson,1991,Thomas Nelson Inc
16996,840777965,6,Abaddon: A Novel,Bob Larson,1993,Thomas Nelson Inc
16996,084230052X,8,Atonement Child,Francine Rivers,1999,Tyndale House Publishers
16996,842335684,6,Scarlet Thread,Francine Rivers,1996,Tyndale House Publishers
16996,842335986,5,Unspoken (Lineage of Grace Number 4),Francine Rivers,2001,Tyndale House Publishers
16996,842358099,6,Ruth,Ellen G. Traylor,1986,Tyndale House Pub
16996,873511999,8,Land of the Burnt Thigh (Borealis Books),Edith Eudora Kohl,1986,Minnesota Historical Society Press
16996,899199089,7,Leaving Cold Sassy: The Unfinished Sequel to Cold Sassy Tree,Olive Ann Burns,1992,Houghton Mifflin
16996,1556613474,6,"Rhineland Inheritance (Rendezvous With Destiny, Book 1)",T. Davis Bunn,1993,Bethany House Publishers
16996,1566193109,7,Madame Bovary,Gustave Flaubert,1994,Dorset Press
16997,671694472,7,Queen of Dreams: The Story of a Yaqui Dreaming Woman,Heather Valencia,1991,Simon &amp; Schuster
16998,440180953,7,A Savage Place,Robert B. Parker,1992,Dell
16999,60965177,10,No More Masks!: An Anthology of Twentieth-Century American Women Poets,Florence Howe,1993,Perennial
16999,014023313X,7,The Stone Diaries,Carol Shields,1995,Penguin Books
16999,312244266,7,Winter Solstice,Rosamunde Pilcher,2000,Thomas Dunne Books
16999,375726349,6,The Human Stain : A Novel,PHILIP ROTH,2001,Vintage
16999,375726403,8,Empire Falls,Richard Russo,2002,Vintage Books USA
16999,399151613,8,The Jane Austen Book Club,Karen Joy Fowler,2004,Marian Wood Book
16999,446675059,8,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
16999,486285537,10,100 Best-Loved Poems (Dover Thrift Editions),Philip Smith,1995,Dover Publications
16999,553255762,10,Maya Angelou: Poems,MAYA ANGELOU,1996,Bantam
16999,670032468,5,Love Me,Garrison Keillor,2003,Viking Books
16999,1570629625,7,Sacred Time and the Search for Meaning,GARY EBERLE,2002,Shambhala
17000,374480095,8,Tuck Everlasting,Natalie Babbitt,1985,"Farrar, Straus and Giroux (BYR)"
17003,006000438X,6,The Death of Vishnu: A Novel,Manil Suri,2002,Perennial
17003,60085894,10,Frida : A Biography of Frida Kahlo,Hayden Herrera,2002,Perennial
17003,60392452,10,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,2002,Regan Books
17003,006057898X,10,Quirkyalone : A Manifesto for Uncompromising Romantics,Sasha Cagen,2004,HarperSanFrancisco
17003,60915544,10,The Bean Trees,Barbara Kingsolver,1989,Perennial
17003,60921145,10,Animal Dreams,Barbara Kingsolver,1991,Perennial
17003,60922532,5,Pigs in Heaven,Barbara Kingsolver,1994,Perennial
17003,60928360,10,Tales of Burning Love : A Novel,Louise Erdrich,1997,Perennial
17003,60935677,7,Thirteen Senses : A Memoir,Victor Villasenor,2002,Rayo
17003,60938455,10,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,Perennial
17003,60976241,10,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,1994,Perennial
17003,62508342,10,The Tibetan Book of Living and Dying: The Spiritual Classic &amp; International Bestseller; Revised and Updated Edition,Sogyal Rinpoche,1994,HarperSanFrancisco
17003,140277749,10,The Bust Guide to the New Girl Order,Marcelle Karp,1999,Penguin Books
17003,142004235,9,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
17003,156997789,10,You Can't Keep a Good Woman Down,Alice Walker,1982,Harvest Books
17003,312305060,10,The Hours: A Novel,Michael Cunningham,2002,Picador
17003,312422156,8,Middlesex: A Novel,Jeffrey Eugenides,2003,Picador
17003,316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
17003,316776963,7,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
17003,316812471,10,Revolution from Within : A Book of Self-Esteem,Gloria Steinem,1993,"Little, Brown"
17003,345337662,7,Interview with the Vampire,Anne Rice,1993,Ballantine Books
17003,345412923,7,"Feel This Book: An Essential Guide to Self-Empowerment, Spiritual Supremacy, and Sexual Satisfaction",Janeane Garofalo,1999,Ballantine Books
17003,375503269,7,Anonymous Rex: A Detective Story,Eric Garcia,1999,Villard Books
17003,375703764,8,House of Leaves,Mark Z. Danielewski,2000,Pantheon Books
17003,385420137,8,The Mixquiahuala Letters,Ana Castillo,1992,Anchor
17003,385471378,8,COMO AGUA PARA CHOCOLATE,LAURA ESQUIVEL,1993,Doubleday
17003,385722435,9,Ella Minnow Pea: A Novel in Letters,Mark Dunn,2002,Anchor Books/Doubleday
17003,393034909,7,So Far from God: A Novel,Ana Castillo,1993,W W Norton &amp; Co Inc
