User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
179641,2907572148,7,La mort au bord de l'Ã?Â©tang,Jean Failler,2003,Du Palemon
179648,375401598,5,Pandora : New Tales of the Vampires,ANNE RICE,1998,Knopf
179648,385319568,9,The Long Road Home,DANIELLE STEEL,1998,Delacorte Press
179648,385470029,9,"Gone, but Not Forgotten",Phillip Margolin,1993,Bantam Dell Pub Group
179648,440211891,8,Heartbeat,Danielle Steel,1992,Dell
179648,155166416X,8,Sweet Baby,Sharon Sala,1998,Mira
179653,226307840,5,"Euripides V: Electra, the Phoenician Women, the Bacchae (The Complete Greek Tragedies)",Euripides,1959,University of Chicago Press
179654,810928817,10,"Discoveries: North Pole, South Pole (Discoveries)",Bertrand Imbert,1992,Harry N Abrams
179657,140042598,10,On the Road,Jack Kerouac,1991,Penguin Books
179657,345430808,7,Manifold: Origin,Stephen Baxter,2003,Del Rey Books
179657,425075656,7,The Promise of Space,Arthur C. Clarke,1985,Berkley Pub Group
179657,671742515,7,Long Dark Tea Time of the Soul,Douglas Adams,1991,Pocket
179659,670860395,7,Nice Girls Finish Last (Viking Mystery Suspense),Sparkle Hayter,1996,Penguin USA
179659,080411109X,8,The Hundred Secret Senses,Amy Tan,1996,Ivy Books
179659,1885840039,7,Stingray : The Lethal Tactics of the Sole Survivor,Peter Lance,2000,Cinema 21 Books
179660,375708308,4,Blood Rain: An Aurelio Zen Mystery (Vintage Crime/Black Lizard),Michael Dibdin,2001,Vintage Books USA
179660,671897527,4,Digging Up Momma (Samantha Adams Mystery),Sarah Shankman,1999,Pocket
179662,425114236,7,Accidental Tourist,Anne Tyler,1988,Penguin Putnam~mass
179665,395633206,7,Dakota: A Spiritual Geography,Kathleen Norris,1993,Ticknor &amp; Fields
179668,8420634182,9,Veinte Poemas de Amor,Pablo Neruda,1994,Alianza Editorial
179677,802139248,6,Who's Who in Hell,Robert Chalmers,2002,Grove Press
179688,007137048X,9,Stocks for the Long Run : The Definitive Guide to Financial Market Returns and Long-Term Investment Strategies,Jeremy J. Siegel,2002,McGraw-Hill Trade
179688,316693642,5,Along Came a Spider,James Patterson,1993,Replica Books
179688,374236488,6,"Positively Fifth Street: Murderers, Cheetahs, and Binion's World Series of Poker",James McManus,2003,"Farrar, Straus and Giroux"
179688,385499345,3,The Lexus and the Olive Tree: Understanding Globalization,Thomas L. Friedman,2000,Anchor Books/Doubleday
179688,393048136,8,The New New Thing : A Silicon Valley Story,Michael Lewis,1999,W.W. Norton &amp; Company
179688,440217490,8,A Dangerous Fortune,Ken Follett,1994,Island
179688,446528382,8,Jack: Straight from the Gut,Jack Welch,2001,Warner Business Books
179688,446608262,7,The Lion's Game,Nelson DeMille,2000,Warner Books
179688,451207521,7,Jackdaws,Ken Follett,2002,Signet Book
179688,471295639,5,Against the Gods: The Remarkable Story of Risk,Peter L.  Bernstein,1998,Wiley
179688,471402273,6,Statistical Rules of Thumb (Wiley Series in Probability and Statistics),Gerald van Belle,2002,Wiley-Interscience
179688,684863758,6,Quality of Earnings,Thornton L. O'glove,1998,Free Press
179688,743224574,3,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001,Simon &amp; Schuster
179688,767905288,8,"The O'Reilly Factor: The Good, the Bad, and the Completely Ridiculous in American Life",Bill O'Reilly,2000,Broadway Books
179688,786868716,6,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
179688,887308872,8,The Gorilla Game : An Investor's Guide to Picking Winners in High Technology,Geoffrey A. Moore,1998,HarperBusiness
179691,2190915,9,Life on earth: A natural history,David Attenborough,1979,Collins
179695,970691009,10,The Spirit Beside Me,Sally N. Crowe,2001,SunSweeper Organization
179697,786803398,4,Rats (Rats),Paul Zindel,1999,Hyperion Books for Children
179699,802135358,10,Fool on the Hill,Matt Ruff,1998,Grove Press
179700,886779995,8,In the Company of Others,Julie E. Czerneda,2001,Daw Books
179703,753808579,6,Big Snake the Hunt for the Worlds Larges,Robert Twigger,0,Orion Books
179708,345429176,9,"Ufos, JFK and Elvis: Conspiracies You Don't Have to Be Crazy to Believe",Richard Belzer,1999,Ballantine Books
179708,553292056,9,ANOTHER ROADSIDE ATTRACTION,TOM ROBBINS,1991,Bantam
179716,425166929,9,One Last Time: A Psychic Medium Speaks to Those We Have Loved and Lost,John Edward,2000,Berkley Publishing Group
179718,60556870,7,The Dominant Blonde,Alisa Kwitney,2003,HarperAudio
179718,006108297X,9,Raven in Amber,Patricia Simpson,1994,HarperPrism
179718,61098361,9,Circle of Three: A Novel,Patricia Gaffney,2001,HarperTorch
179718,61099694,8,Hill Towns,Anne Rivers Siddons,1994,HarperTorch
179718,62517317,10,Friendship Cake: A Novel,Lynne Hinton,2002,HarperSanFrancisco
179718,312288115,1,Confessions of a Sociopathic Social Climber : The Katya Livingston Chronicles (Katya Livingston Chronicles (Hardcover)),Adele Lang,2002,Thomas Dunne Books
179718,312421036,10,Eva Moves the Furniture: A Novel,Margot Livesey,2002,Picador
179718,312966091,9,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks
179718,312966970,9,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
179718,312971370,10,Soap Opera,Eileen Fulton,2000,St. Martin's Press
179718,312980159,10,Fast Women,Jennifer Crusie,2002,St. Martin's Press
179718,316693006,10,Four Blind Mice,James Patterson,2002,"Little, Brown"
