User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
95923,671517643,10,LITTLE WOMEN,Louisa May Alcott,1994,Pocket
95923,679746048,9,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage
95923,689814321,6,Gemini7 (danger.com),Jordan Cray,1997,Simon Pulse
95923,689814348,8,Danger Com 4 Hot Pursuit (danger.com),Jordan Cray,1997,Simon Pulse
95923,689814763,6,Stalker (danger.com),Jordan Cray,1998,Simon Pulse
95923,689820402,3,Most Wanted,Jordan Cray,1998,Simon Pulse
95923,082172326X,7,Defiant Spitfire,Kay McMahon,1988,Kensington Pub Corp (Mm)
95923,1558747346,7,"Teen Love:  On Relationships, A Book for Teenagers",Kimberly Kirberger,1999,Health Communications
95926,1561794708,10,Sportin' a 'Tude: What Your Attitude Says When You're Not Looking,Patsy Clairmont,1996,Tyndale House Pub
95930,445205318,7,Catspaw,Joan D. Vinge,1989,Warner Books
95930,449005836,6,The Right Hand of Evil,John Saul,2000,Ballantine Books
95932,7128568,7,Calypso Dreaming,Charles Butler,2002,Collins Voyager
95932,28604792,10,Baedeker: Scotland (1st ed),Printing,1996,Macmillan General Reference
95932,60807792,7,Our Town: A Play in Three Acts,Thornton Niven Wilder,1985,Harpercollins
95932,60928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
95932,60961724,8,Her Wits About Her: Self-Defense Success Stories by Women,Denise Caignon,1987,Harpercollins
95932,60973161,7,Priestesses,Norma Lorre Goodrich,1990,HarperCollins
95932,60987529,7,Confessions of an Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books
95932,006101351X,9,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998,HarperTorch
95932,006250925X,9,Woman's Encyclopedia of Myths and Secrets,Barbara G. Walker,1983,HarperSanFrancisco
95932,62510363,7,"Witchcraze : New History of the European Witch Hunts, a",Anne L. Barstow,1995,HarperSanFrancisco
95932,64400018,9,Little House in the Big Woods,Laura Ingalls Wilder,1953,HarperTrophy
95932,64400077,9,Little Town on the Prairie,Laura Ingalls Wilder,1953,HarperTrophy
95932,64400085,9,These Happy Golden Years (Little House),Laura Ingalls Wilder,1953,HarperTrophy
95932,64434818,7,Inch by Inch : The Garden Song (Trophy Picture Book),David Mallett,1997,HarperTrophy
95932,140067647,10,The Sunne in Splendour,Sharon Kay Penman,1990,Ballantine Books
95932,140196013,9,The Alphabet Versus the Goddess: The Conflict Between Word and Image,Leonard Shlain,1999,Penguin Books
95932,140196161,7,"The Pagan Book of Halloween: A Complete Guide to the Magic, Incantations, Recipes, Spells, and Lore",Gerina Dunwich,2000,Compass Books
95932,192826662,9,The Oxford Book of English Ghost Stories,Michael Cox,1989,Oxford University Press
95932,312022824,9,Silence of the Lambs,Thomas Harris,1999,St. Martin's Press
95932,031213407X,7,The Christmas Day Kitten,James Herriot,1986,St Martins Pr
95932,312585837,8,Only One Woof,James Herriot,1985,St. Martin's Press
95932,312872542,9,Dark Sister,Graham Joyce,2000,Tor Books
95932,312901437,7,James Herriots Dog Stories,James Herriot,1987,St Martins Press
95932,312930356,10,The Dark Descent,David G. Hartwell,1987,Tor Books
95932,312951426,8,The Ice House,Minette Walters,1994,St. Martin's Press
95932,312953615,7,The Sculptress (Sculptress),Minette Walters,1996,St. Martin's Press
95932,312956126,8,The Scold's Bridle,Minette Walters,1995,St. Martin's Press
95932,316182540,9,White Oleander : A Novel,Janet Fitch,2001,"Little, Brown"
95932,316289817,6,"The Little, Brown handbook",H. Ramsey Fowler,1983,"Little, Brown"
95932,316578398,10,The Art of Raising a Puppy,New Skete Monks,1991,"Little, Brown"
95932,316604917,10,How to Be Your Dog's Best Friend : A Training Manual for Dog Owners,New Skete Monks,1978,"Little, Brown"
95932,316770183,6,The Enchanted Wood: An Original Fairy Tale,Ruth Sanderson,1991,Little Brown &amp; Co
95932,316776963,8,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
95932,316780375,9,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,Back Bay Books
95932,345313860,8,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books
95932,345338545,9,Follow the River,James Alexander Thom,1996,Ballantine Books
95932,345381645,8,The Vanished Child,Sarah Smith,1995,Fawcett Books
95932,345382846,7,Here Be Dragons,Sharon Kay Penman,1993,Ballantine Books
95932,345384466,9,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books
95932,374373620,7,A Swiftly Tilting Planet,Madeleine L'Engle,1978,"Farrar, Straus and Giroux (BYR)"
95932,374384436,7,A Wind in the Door,Madeleine L'Engle,1973,Farrar Straus Giroux
95932,374386137,7,A Wrinkle in Time,Madeleine L'Engle,1962,Farrar Straus Giroux
95932,374416109,8,Crows: An Old Rhyme,Heidi Holder,1990,Farrar Straus Giroux
95932,375700269,8,Evening,SUSAN MINOT,1999,Vintage
95932,375750525,8,The Vagina Monologues,Eve Ensler,1998,Villard Books
95932,380002930,10,Watership Down,Richard Adams,1976,Avon
95932,380718758,8,"Snow White, Blood Red",Ellen Datlow,1993,Eos
95932,380763206,8,By All That Is Sacred,Laura Gilmour Bennett,1991,Harper Mass Market Paperbacks (Mm)
95932,380789035,7,American Gods,Neil Gaiman,2002,HarperTorch
95932,380977788,9,Coraline,Neil Gaiman,2002,HarperCollins
95932,038513472X,8,Cat people (A Dolphin book),Bill Hayward,1978,Doubleday
95932,385189508,7,Grimm's Tales for Young and Old,Ralph Manheim,1983,Anchor
95932,385302304,7,Outlander,DIANA GABALDON,1991,Delacorte Press
95932,393035646,7,The Norton Book of Ghost Stories,Brad Leithauser,1994,W. W. Norton &amp; Company
95932,394800788,10,Horton Hears a Who,Dr. Seuss,1954,Random House Books for Young Readers
95932,394823370,10,The Lorax,Dr. Seuss,1971,Random House Children's Books
95932,039526619X,8,A Field Guide to the Birds: Of Eastern and Central North America,Roger Tory Peterson,1984,Houghton Mifflin Co
95932,395348358,8,Stars and Planets (Peterson Field Guides (Paperback)),Donald H. Menzel,1983,Houghton Mifflin Company
95932,395353009,9,The Prince of Tides,Pat Conroy,1986,Houghton Mifflin Company
95932,395662095,7,Insight Guides London (Insight Guides),Insight Guides,1992,Langenscheidt Pub Inc
95932,395662621,7,Insight Guide: Rome (Insight Guide Rome),Insight Guides,1993,Houghton Mifflin Company
95932,399224149,7,The Painter's Cat,Sharon Wooding,1994,Putnam Pub Group
