User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
197000,9509779342,9,No Se Si Casarme O Comprarme un Perro (ColecciÃ³n Andanzas),Paula Perez Alonso,1995,Tusquets
197012,61091464,7,The Thief of Always,Clive Barker,1993,HarperTorch
197012,64403688,8,Jacob Have I Loved,Katherine Paterson,1990,HarperTrophy
197012,439286069,9,Freak the Mighty,Rodman Philbrick,2001,Scholastic Signature
197012,440967694,10,The Outsiders,S. E. Hinton,1993,Learning Curve
197012,440984459,6,The Sword in the Stone,T. H. White,1978,Laure Leaf
197012,553211765,6,Tale of Two Cities (Bantam Classic),Charles Dickens,1989,Bantam
197012,553274295,8,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books
197012,590486683,8,Slam! (Point Signature (Scholastic)),Walter Dean Myers,1998,Scholastic
197012,671701231,4,The Anastasia Syndrome,Mary Higgins Clark,1991,Pocket
197012,805000313,7,Never Sniff a Gift Fish,Patrick J. McManus,1989,Owl Books (NY)
197012,816718075,8,What's It Like to Be A...Newspaper Reporter (What's It Like to Be A... Series),Janet Craig,1990,Troll Communications
197012,929162005,5,Facts About Drugs and Alcohol,Mark S. Gold,1988,P I A Press
197012,1577484533,8,Battling the Klan (The American Adventure),Norma Jean Lutz,1998,Barbour Bargain Books
197016,671781596,5,FURTHER ALONG THE ROAD LESS TRAVELED,M. Scott Peck,1993,Simon &amp; Schuster
197020,965699323,6,Tesseract,Alex Garland,0,Riverhead Books
197021,8437600014,7,El Hombre y Su Poesia,Miguel HernÃ¡ndez,1998,CÃ¡tedra
197052,8878249416,6,Le Pagine Della Nostra Vita,Nicholas Sparks,0,Sperling Paperback
197078,743203232,10,The Nature of Water and Air,Regina McBride,2001,Touchstone
197085,074322535X,5,Gap Creek: The Story of a Marriage,Robert Morgan,2001,Touchstone
197087,425044777,8,The Third World War,John Hackett,1980,Berkley Publishing Group
197087,067187716X,8,The GATEKEEPERS,Daniel Graham,1996,Baen
197089,044023574X,5,After the Fire,Belva Plain,2001,Dell Publishing Company
197097,1853262935,7,WOODLANDERS,Thomas Hardy,1998,NTC/Contemporary Publishing Company
