User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
75429,374399816,8,Run If You Dare,Randy Powell,2001,Farrar Straus Giroux
75429,380005239,8,Go Ask Alice (Avon/Flare Book),James Jennings,1991,Avon Books
75429,446310786,10,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
75429,451518640,7,The Wonderful Wizard of Oz (Signet Classics (Paperback)),L. Frank Baum,1984,Signet Classics
75429,553157213,10,Encyclopedia Brown Tracks Them Down (Encyclopedia Brown (Paperback)),DONALD J. SOBOL,1982,Skylark
75429,553290983,7,"Elven Star : The Death Gate Cycle, Volume 2 (Death Gate Cycle (Paperback))",MARGARET WEIS,1991,Bantam
75429,553295411,8,"Fire Sea : The Death Gate Cycle, Volume 3 (Death Gate Cycle (Paperback))",MARGARET WEIS,1992,Bantam
75429,669403563,5,King Lear,William Shakespeare,1994,Houghton Mifflin Company
75429,671706462,8,"HOBIE HANSON, GREATEST HERO OF THE MALL : HOBIE HANSON, GREATEST HERO OF THE MALL",Jamie Gilson,1990,Aladdin
75429,671747827,9,"Jeremy Thatcher, Dragon Hatcher : Jeremy Thatcher Dragon Hatcher",Bruce Coville,1992,Aladdin
75429,812594770,5,It's O.K. to Be Gifted or Talented!: How to Develop Your Child's Gifts and Talents : A Parent/Child Manual,Joel Engel,1989,Tor Books
75429,1853260738,8,Moll Flanders,Daniel Defoe,1999,NTC/Contemporary Publishing Company
75430,1573225789,10,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books
75431,99271087,6,Pandora (New Tales of the Vampires),Anne Rice,1999,Arrow
75431,786918071,8,"Dragons of a Fallen Sun (Dragonlance: The War of Souls, Volume I)",Margaret Weis,2001,Wizards of the Coast
75431,786927062,8,"Dragons of a Lost Star (The War of Souls, Volume II)",Margaret Weis,2002,Wizards of the Coast
75432,60926082,7,The Book of Laughter and Forgetting,Milan Kundera,1996,Harpercollins
75432,425136981,6,Shadowfires,Dean R. Koontz,1994,Berkley Publishing Group
75432,096987040X,10,Gelato with the Pope: and Other Adventures of a Travel Writer in Europe,Kim Herdman,1997,Bamberry Cove Books
75433,140366660,9,The Secret Garden (Puffin Classics),Frances Hodgson Burnett,1994,Puffin Books
75433,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
75436,60929804,7,Native Son (Perennial Classics),Richard A. Wright,1998,Perennial
75436,156003945,9,Rituals (Harvest Book),Cees Nooteboom,1996,Harvest Books
75436,679732764,8,Invisible Man,Ralph Ellison,1995,Vintage Books USA
75436,679775439,10,The Wind-Up Bird Chronicle,Haruki Murakami,1998,Vintage Books USA
75442,2290315591,7,Jonathon Livingston Le Goeland,Richard Bach,2001,J'ai lu
75445,8439702906,7,Ciudad,Michael Marshall Smith,1999,Mondadori (IT)
75451,399149309,7,Shrink Rap,Robert B. Parker,2002,Putnam Publishing Group
75451,515130117,9,The Sabbathday River,Jean Hanff Korelitz,2001,Berkley Publishing Group
75461,399133097,5,Riding the Iron Rooster: By Train Through China,Paul Theroux,1988,Putnam Pub Group
75462,3453165187,6,Therapie.,David Lodge,2000,Heyne
75468,2253139467,9,Les Combustibles,AmÃ?Â©lie Nothomb,2002,LGF
75482,345257502,5,A World Out of Time,Larry Niven,1977,Not Avail
75482,345325990,3,Operation Exile,E. Hoffmann Price,1986,Del Rey Books
75482,345345991,9,Crewel Lye (Magic of Xanth),PIERS ANTHONY,1987,Del Rey
75482,345406222,8,First to Fight (Starfist (Paperback)),David Sherman,1997,Del Rey Books
75482,345406230,8,"School of Fire (Starfist, No 2)",David Sherman,1998,Del Rey Books
75482,034542526X,8,"Steel Gauntlet (Starfist, No 3)",David Sherman,1999,Del Rey Books
75482,345425278,8,"Blood Contact (Starfist, Book 4)",David Sherman,1999,Del Rey Books
75482,441007228,8,Lieutenant Colonel (Dirigent Mercenary Corps),Rick Shelley,2000,Ace Books
75483,385317018,9,Pack of Two: The Intricate Bond Between People and Dogs,Caroline Knapp,1999,Delta
75485,60977337,9,Downsize This! Random Threats from an Unarmed American,Michael Moore,1997,Perennial
75485,312205201,4,Creeping Ivy,Natasha Cooper,1999,St Martins Pr
75485,312321201,8,P.S. Your Cat Is Dead,James Kirkwood,2003,St. Martin's Griffin
75485,316037451,8,The Cat and the Curmudgeon,Cleveland Amory,1991,"Little, Brown"
75485,316037621,8,The Best Cat Ever,Cleveland Amory,1994,"Little, Brown"
75485,345313860,7,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books
75485,345351525,7,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books
75485,345404793,9,Protect and Defend,Richard North Patterson,2001,Ballantine Books
75485,373250118,6,See Jane Date (Red Dress Ink (Paperback)),Melissa Senate,2001,Red Dress Ink
75485,375406328,7,Lying Awake,Mark Salzman,2000,Alfred A. Knopf
75485,375727345,10,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
75485,380002930,10,Watership Down,Richard Adams,1976,Avon
75485,380729342,10,Tales from Watership Down,Richard Adams,1998,Avon
75485,385315236,10,The Horse Whisperer,Nicholas Evans,1995,Delacorte Press
75485,385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday
75485,399125981,8,Reflex,Dick Francis,1981,Putnam Pub Group
75485,399141928,7,Naked Came the Manatee: A Novel,Carl Hiaasen,1996,Putnam Pub Group
75485,425121259,8,The Servants of Twilight,Dean R. Koontz,1996,Berkley Publishing Group
75485,446532231,9,"Dude, Where's My Country?",Michael Moore,2003,Warner Books
75485,449910555,7,The Presence,John Saul,1997,Ballantine Books
75485,451156609,8,The Tommyknockers,Stephen King,1994,Signet Book
75485,451524934,10,1984,George Orwell,1990,Signet Book
75485,452257743,8,"The Bachman Books: Four Early Novels by Stephen King : Rage, the Long Walk, Roadwork, the Running Man",Stephen King,1985,Penguin USA
75485,525941908,7,The Regulators,Richard Bachman,1996,Dutton Books
75485,679430946,6,The Hot Zone,Richard Preston,1994,Random House
75485,684802074,8,"LOVE, MIRACLES, AND ANIMAL HEALING",Allen M. Schoen,1995,Simon &amp; Schuster
