User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
159286,1573227331,8,About a Boy,Nick Hornby,1999,Riverhead Books
159295,425177173,5,Atlantis Found,Clive Cussler,2001,Berkley Publishing Group
159295,440222818,7,Guilt,John T. Lescroart,1998,Island
159306,553102540,8,Fever Season,Barbara Hambly,1998,Bantam Dell Pub Group
159307,802115810,9,Remnants of the First Earth,Ray A. Young Bear,1997,Pub Group West
159308,140154787,5,Temptation (Penguin Graphic Fiction),Glenn Dakin,1991,Penguin Books Ltd
159308,140272658,3,Are You Experienced?,William Sutcliffe,1998,Penguin Books Ltd
159308,345405072,6,Lost World,Michael Crichton,1996,Ballantine Books
159308,671708260,6,How To Enjoy Your Life And Your Job,Dale Carnegie,1990,Pocket
159308,864426364,9,Lonely Planet Thailand (8th ed),Joe Cummings,1999,Lonely Planet
159308,864426704,9,"Lonely Planet Cambodia (Cambodia, 3rd ed)",Nick Ray,2000,Lonely Planet Publications
159308,864426879,9,"Lonely Planet India (Lonely Planet India, 8th ed)",Christine Niven,1999,Lonely Planet
159315,590336010,10,Bunny Trouble,Hans Wilhelm,1987,Scholastic
159316,316666009,9,1st to Die: A Novel,James Patterson,2001,Little Brown and Company
159319,684810794,2,The BIBLE CODE,Michael Drosnin,1997,Simon &amp; Schuster
159327,435271563,7,The Lost Ship (Heinemann Guided Readers),Stephen Colbourn,1992,Delta Systems
159333,20103700,6,The Vegetarian Times Cookbook,MacMillan Publishing Editors,1984,John Wiley &amp; Sons
159333,60952288,9,3rd Rock from the Sun: A Carsey-Werner Production,Michael Glouberman,1996,Harpercollins
159333,62755218,9,Harpercollins Robert French Engl Dic 3ED,Beryl T. Atkins,1996,Harpercollins Publisher
159333,451452615,7,Bored of the Rings: A Parody of J.R.R. Tolkien's the Lord of the Rings,Harvard Lampoon Staff,1993,Roc
159333,743412346,7,Sir Apropos of Nothing,Peter David,2002,Pocket
159333,806975865,8,"Diabetic Candy, Cookie &amp; Dessert Cookbook",Mary Jane Finsand,1990,Sterling Publishing
159333,933377290,9,The Words Under the Words: Selected Poems,Naomi Shihab Nye,1995,Eighth Mountain Press
159333,1558321144,8,Vegetarian Planet: 350 Big-Flavor Recipes for Out-Of-This-World Food Every Day,Didi Emmons,1997,Harvard Common Press
159333,188937234X,8,The Unabridged Edgar Allan Poe,Edgar Allan Poe,1997,Sweetwater Pr
159345,399146180,8,McNally's Folly: An Archy McNally Novel,Vincent Lardo,2000,Putnam Publishing Group
159345,399146504,7,The Devil's Code,John Sandford,2000,G. P. Putnam's Sons
159350,949206318,6,My Place,Sally Morgan,2000,Intl Specialized Book Service Inc
159360,2070378403,5,Le Proces,Franz Kafka,0,Gallimard French
159361,385335121,7,Tara Road,Maeve Binchy,1999,Bantam Doubleday Dell Pub (Trd)
159363,60987103,8,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,1996,Regan Books
159364,345348656,8,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book 1)",Stephen R. Donaldson,1984,Del Rey Books
159364,553290991,9,Nightfall (Bantam Spectra Book),Isaac Asimov,1991,Spectra Books
159364,679721037,9,Hiroshima,John Hersey,1989,Vintage Books USA
159369,671568183,7,The Late Child,Larry McMurtry,1996,Pocket
159376,446606324,6,The Winner,David Baldacci,1998,Warner Vision
159378,380789019,8,Neverwhere,Neil Gaiman,1998,Avon
159378,441172717,9,Dune (Remembering Tomorrow),Frank Herbert,1996,ACE Charter
159382,3800725584,1,VDE-PrÃ?Â¼fung nach BGV A2 ( VBG 4).,Werner Rosenberg,2000,"VDE, Bln."
159387,1841151459,6,"Manchester, England: The Story of the Pop Cult City",Dave Haslam,1999,Fourth Estate
159387,184195280X,5,The Cutting Room,Louise Welsh,2003,Canongate Pub.
159390,440202507,4,Wild Mountain Thyme,Rosamunde Pilcher,1989,Dell Publishing Company
159390,465067093,9,The Psychology of Everyday Things,Donald A. Norman,1988,Basic Books
159390,553213849,10,The Wonderful Wizard of Oz,Frank Baum,1990,Bantam Books
159390,553274465,10,Southern Discomfort,Rita Mae Brown,1983,Bantam Books
159390,679728228,8,A Man for All Seasons: A Play in Two Acts (Vintage International),Robert Bolt,1990,Vintage Books USA
159390,1853260207,6,Jane Eyre (Wordsworth Classics),Charlotte Bronte,1997,NTC/Contemporary Publishing Company
159390,185326038X,6,Riddle of the Sands (Wordsworth Collection),Erskine Childers,1998,NTC/Contemporary Publishing Company
159390,3404117905,8,Die Insel der fÃ?Â¼nf Frauen. Roman.,Shirley Conran,1992,LÃ?Â¼bbe
159390,3404122879,10,"Vater Himmel, Mutter Erde.",Sue Harrison,1995,LÃ?Â¼bbe
159390,3404139895,7,Glenraven.,Marion Zimmer Bradley,1998,LÃ?Â¼bbe
159390,3404283139,8,Im Schatten der Burg.,Marion Zimmer Bradley,1999,LÃ?Â¼bbe
159390,3404920821,9,Der Sohn des Donnergottes.,Arto Paasilinna,2001,LÃ?Â¼bbe
159390,3406330185,9,Frau und Familie in China (Beck'sche Reihe),Gudula Linck,1988,C.H. Beck
159390,3426771365,8,Nieten in Nadelstreifen. Deutschlands Manager im Zwielicht.,GÃ?Â¼nter Ogger,1995,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co."
159390,3442426677,7,Die GrastÃ?Â¤nzer.,Susan Power,1997,Goldmann
159390,344244392X,8,Das Tagebuch Der Bridget Jones,Helen Fielding,2000,"Wilhelm Goldmann Verlag, GmbH"
159390,3442452643,7,Bridget Jones. Am Rande des Wahnsinns.,Helen Fielding,2002,Goldmann
159390,3453032780,7,Die Herrin von Hay. Roman.,Barbara Erskine,1989,Heyne
159390,3453211871,9,WeiÃ?Â?e Spuren.,Fredrik Skagen,2002,Heyne
159390,3458161295,6,"Geschichte der Deutschen, 1949-1990: Eine Chronik zu Politik, Wirtschaft und Kultur",Eckhard Fuhr,1990,Insel
159390,3502517843,8,DornrÃ?Â¶schen schlief wohl hundert Jahr...,Gunnar Staalesen,2001,Scherz
159390,3519121433,5,Objektmodellierung.,Max Vetter,1998,Teubner Verlag
159394,2070377024,8,Risibles amours,Milan Kundera,1986,Gallimard
159394,2290311782,8,Je Voudrais Que Quelqu'un M'Attende Quelque Part,Anna Gavalda,2001,Editions J'Ai Lu
159394,2742706372,10,La Grosse Femme d'Ã?Â  cÃ?Â´tÃ?Â© est enceinte,Michel Tremblay,1995,Actes Sud
159394,8439702469,10,Como Agua Para Chocolate,Laura Esquivel,1990,Giron Spanish Books Distributors
159403,140075569,5,It Was a Dark and Stormy Night: The Best (?) from the Bulwer-Lytton Contest,Scott Rice,1984,Penguin USA
159403,1842550942,8,The Edge,Alan Gibbons,2003,Dolphin Book Co.
159405,2070425770,7,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard
159409,603553516,9,Adventures at Trebizon,Anne Digby,1994,Egmont Childrens Books
159412,449224406,7,Quick Red Fox,John D. MacDonald,1995,Fawcett Books
159423,9561311739,8,Un Capitan de Quince Anos,Julio Verne,1997,Andres Bello
159428,60294655,8,"Princess in the Spotlight (The Princess Diaries, Vol. 2)",Meg Cabot,2001,HarperCollins
159428,60294671,8,"Princess in Love (The Princess Diaries, Vol. 3)",Meg Cabot,2002,HarperCollins
159428,375413936,8,A Brief History of the Flood,JEAN HARFENIST,2002,Knopf
159428,380978482,8,"The Princess Diaries (The Princess Diaries, Vol. 1)",Meg Cabot,2000,HarperCollins
159428,385336179,8,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta
159428,074325550X,5,Food and Loathing : A Life Measured Out in Calories,Betsy Lerner,2004,Simon &amp; Schuster
159428,1559276452,9,The Red Tent,Anita Diamant,2001,Audio Renaissance
159428,1741140730,5,It's My Party and I'll Knit If I Want To!,Sharon Aris,2003,"Allen &amp; Unwin Pty., Limited (Australia)"
159428,1883010918,5,Knitting on the Road,Nancy Bush,2001,Interweave Press
159429,8806124455,7,La spartenza (Nuovi coralli),Tommaso Bordonaro,1991,Einaudi
159429,880781000X,10,La Casa Degli Spiriti,Isabel Allende,1995,Feltrinelli
159429,8838906262,8,Carta bianca (Memoria),Carlo Lucarelli,1999,Sellerio
159440,64407667,7,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins
159440,515087122,9,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),Lilian Jackson Braun,1990,Jove Books
159440,2869594402,9,Neige,Maxence Fermine,1999,ArlÃ?Â©a
159442,812968220,5,No Certain Rest: A Novel,James Lehrer,2003,Random House Trade
159452,670894605,9,The Secret Life of Bees,Sue Monk Kidd,2002,Viking Books
159455,006039322X,6,Alfred Hitchcock : A Life in Darkness and Light,Patrick McGilligan,2003,Regan Books
159455,031298166X,10,Crooked House (St. Martin's Minotaur Mysteries),Agatha Christie,2002,St. Martin's Minotaur
159455,316861758,8,The Prophet Muhammad,Barnaby Rogerson,2003,Little Brown
159455,033033560X,10,Third Inspector Morse Omnibus Uk,Colin Dexter,0,Pan Books Ltd
159455,330393103,10,Saddam: The Secret Life,Con Coughlin,2003,Pan Macmillan
159455,349115087,10,A Very English Agent,Julian Rathbone,2003,Abacus (UK)
159455,374480133,10,Tuck Everlasting,Natalie Babbitt,2002,Sunburst
159455,380977761,2,Abraham : A Journey to the Heart of Three Faiths,Bruce Feiler,2002,William Morrow
159455,425099229,4,The Golden Ball and Other Stories,Agatha Christie,1996,Berkley Publishing Group
159455,425192733,3,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime),Patricia Cornwell,2003,Berkley Publishing Group
159455,446609315,8,Death of a Dustman,M. C. Beaton,2002,Warner Books
159455,451201205,5,The Secret Adversary,Agatha Christie,2004,Signet Book
159455,486287440,2,Tales of Terror and Detection (Dover Thrift Editions),Edgar Allan Poe,1995,Dover Publications
159455,525948112,10,"Mayada, Daughter of Iraq: One Woman's Survival Under Saddam Hussein",Jean P. Sasson,2003,Dutton Books
159455,670058866,8,Thura's Diary: My Life in Wartime Iraq,Thura al-Windawi,2004,Viking Books
159455,067180720X,10,CURTAIN,Agatha Christie,1976,Pocket
159455,743457358,10,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Pocket
159455,747525366,10,Aisha,Ahdaf Soueif,1996,Bloomsbury Publishing Plc
159455,786885688,10,Shopgirl,Steve Martin,2001,Hyperion
159455,786888245,7,The Underpants : A Play by Carl Sternheim,Steve Martin,2002,Hyperion
159455,804111022,10,Death of a Prankster (Hamish Macbeth Mysteries (Paperback)),M. C. Beaton,1993,Fawcett Books
159455,804111634,8,Agatha Raisin and the Quiche of Death (Agatha Raisin Mysteries (Paperback)),M. C. Beaton,1993,Fawcett Books
159455,804113092,8,Morse's Greatest Mystery and Other Stories (Inspector Morse Mysteries (Paperback)),Colin Dexter,1996,Fawcett Books
159455,1400034779,10,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor
159455,1401359256,10,My Forbidden Face : Growing Up Under the Taliban - A Young Woman's    Story,Latifa,2003,Miramax
159455,159008019X,1,Blissful Marriage: A Practical Islamic Guide,Ekram Beshir,2003,Amana Publications
159461,1857022424,4,Shipping News,E Annie Proulx,0,Fourth Estate
159463,446610771,6,Warchild,Karin Lowachee,2002,Aspect
159463,553581651,8,Die upon a Kiss,Barbara Hambly,2002,Bantam Books
159466,375408924,10,Swimming Toward the Ocean,Carole L. Glickfeld,2001,Alfred A. Knopf
159467,385265700,5,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor
159471,670894605,10,The Secret Life of Bees,Sue Monk Kidd,2002,Viking Books
159471,743237188,8,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
159478,393320979,8,Beowulf: A New Verse Translation,Seamus Heaney,2001,W.W. Norton &amp; Company
159483,446677949,9,The Fountains of Paradise,Arthur C. Clarke,2001,Aspect
159485,60194979,7,Genome: The Autobiography of a Species in 23 Chapters,Matt Ridley,2000,HarperCollins Publishers
159485,312264372,8,"Robert Ludlum's the Hades Factor (Ludlum, Robert, Covert-One Novels.)",Robert Ludlum,2000,St. Martin's Press
159485,345382323,7,The PMS Outlaws : An Elizabeth MacPherson Novel,Sharyn McCrumb,2001,Bantam Books
159488,345313860,5,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books
159489,571197639,10,Poisonwood Bible Edition Uk,Barbara Kingsolver,0,Faber Faber Inc
159490,375700757,9,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage
159503,140046569,9,Changing Places,David Lodge,1978,Penguin Books Ltd
159506,2179695,9,A Day in the Life of the Soviet Union,Rick Smolan,1991,Harpercollins Juvenile Books
159506,60183772,6,A God in Ruins,Leon Uris,1999,HarperCollins Publishers
159506,006109174X,9,Redemption,Leon Uris,1996,HarperTorch
159506,99993805,8,Pelican Brief,John Grisham,0,Trafalgar Square
159506,140177396,8,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,Penguin Books
159506,140187464,10,The Moon Is Down (Twentieth-Century Classics),John Steinbeck,1995,Penguin Books
159506,140187537,7,The Winter of Our Discontent (Penguin Twentieth-Century Classics),John Steinbeck,1996,Penguin Books
159506,140281630,8,Heart of Darkness (Penguin Great Books of the 20th Century),Joseph Conrad,1999,Penguin Books
159506,140390464,9,The Adventures of Huckleberry Finn (Penguin Classics),Mark Twain,1986,Penguin Books
159506,014044615X,9,The Count of Monte Cristo (Penguin Classics),Alexandre Dumas,1997,Penguin Books
159506,142000663,10,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),John Steinbeck,2002,Penguin Books
159506,014200202X,6,Casino Royale: A James Bond Novel,Ian Fleming,2002,Penguin Books
159506,142002038,7,Doctor No (James Bond Novels),Ian Fleming,2002,Penguin Books
159506,195116984,7,"Lamson of the Gettysburg: The Civil War Letters of Lieutenant Roswell H. Lamson, U.S. Navy",Roswell H. Lamson,1997,Oxford University Press
159506,252065018,8,To Make My Bread (Radical Novel Reconsidered),Grace Lumpkin,1996,University of Illinois Press
159506,306456206,8,Man's Search for Ultimate Meaning,Viktor E. Frankl,1997,Harpercollins
159506,312265840,7,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Press
159506,312976275,7,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Paperbacks
159506,345321383,10,Bridge of Birds,Barry Hughart,1990,Del Rey Books
159506,345325680,8,The Good War: An Oral History of World War Two,Studs Terkel,1995,Ballantine Books
