User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
12982,816139709,8,Queenie (G.K. Hall Large Print Book Series),Michael Korda,1985,Thorndike Pr
12982,816152284,9,Gentle Rogue (G K Hall Large Print Book Series),Johanna Lindsey,1991,Thorndike Pr
12982,864424663,10,Lonely Planet Philippines (6th ed),Jens Peters,1997,Lonely Planet
12982,871133792,8,Journey to the Alcarria Travels Through the Spanish Countryside. Reprint (Traveler),Camilo Jose Cela,1990,Atlantic Monthly Press
12982,884360555,8,"Requiem Por UN Campesino (Emc Easy Readers, Series C)",Sender,1972,Emc Pub
12982,1400034671,10,El amor en los tiempos de colera (Vintage Espanol),GABRIEL GARCIA MARQUEZ,2003,Vintage
12982,1400034957,10,Cronica de una muerte anunciada (Vintage Espanol),GABRIEL GARCIA MARQUEZ,2003,Vintage
12982,1400034965,8,El general en su laberinto (Vintage Espanol),GABRIEL GARCIA MARQUEZ,2003,Vintage
12982,1586633503,8,Spark Notes The Scarlet Letter,Nathaniel Hawthorne,2003,Sparknotes
12982,1740590392,10,"Lonely Planet Sri Lanka (Sri Lanka, 8th ed)",Verity Campbell,2001,Lonely Planet Publications
12982,1852427000,8,Southern Seas,Manuel Vazquez Montalban,2000,Serpent's Tail
12982,1860462588,9,Silk,Alessandro Baricco,1997,Harvill Press
12982,1892603004,7,El bandido,Rebecca Brandewyne,1998,Audiolibros Del Mundo Inc
12982,2020239213,5,L'exposition coloniale,Erik Orsenna,1995,Seuil
12982,2266061283,7,Bonjour Tristesse,Francoise Sagan,1999,Pocket (FR)
12982,8401328942,8,El Ultimo Caton,Matilde Asensi,2001,"Plaza &amp; Janes Editores, S.A."
12982,8401427177,8,"Vieja Sirena, La",Jose Luis Sampedro,1998,"Plaza &amp; Janes Editores, S.A."
12982,8401427568,10,El coronel no tiene quien le escriba,Gabriel Garcia Marquez,1999,"Plaza &amp; Janes Editores, S.A."
12982,8401490979,7,Juego Mortal: Juego Mortal,Collins,0,Plaza &amp; Janes Editor
12982,8401493102,7,Perseguida por toda la ciudad,Clark,1998,"Plaza &amp; Janes Editores, S.A."
12982,8401497833,8,El Emperador,Frederick Forsyth,1982,Lectorum Pubns Inc
12982,8401499046,8,Manaos= the Manaos,Alberto Vazquez-Figueroa,1988,Aims Intl Books
12982,8401499127,8,Tuareg/Tuareg (Spanish ed.),Alberto Vazquez-Figueroa,1989,Aims Intl Books
12982,8401506557,7,La profecia misteriosa,Rebbeca Brandewyne,1999,Downtown Book Center
12982,8408020080,8,Elisabeth Emperatriz De Austria/Hungria,Angeles Caso,1998,Planeta Pub Corp
12982,8408020471,8,Los Santos Inocentes,Miguel Delibes,1997,Planeta Editorial S A
12982,8408042467,7,Mi Corazon Que Baila Con Espigas,Carmen Rigalt,2003,Planeta Pub Corp
12982,8408043781,8,Lo Que Esta En Mi Corazon,Marcela Serrano,2003,Booket
12982,8408045504,8,LA Bella Otero,Carmen Posadas,2002,Planeta Pub Corp
12982,8420482013,8,La piel del tambor,Arturo Perez-Reverte,1998,"Alfaguara Ediciones, S.A. (Spain)"
12982,8423302229,9,Diario de Un Emigrante,Miguel Delibes,1997,Destino Ediciones
12982,8423986225,7,Se vende Ã¡tico: Escenas conyugales para leer a ratos (Espasa humor),Adolfo Marsillach,1995,Espasa Calpe
12982,8425315972,7,LA Mascara De LA Hechicera/Mask of the Enchantress,Jean Plaidy,1984,Lectorum Pubns
12982,8425326095,5,Una Cruel Bendicion,Danielle Steel,1994,Grijalbo
12982,8427028644,7,LA Boda De Leonor,Mireille Calmel,2002,Ediciones Martinez Roca
12982,8432069116,7,LA Rosa De Alejandria,Manuel Vazquez Montalban,1984,Planeta Pub Corp
12982,8432089079,7,Tratado de Las Buenas Maneras (ColecciÃ³n FÃ¡bula),Alfonso Ussia,1995,Planeta
12982,8432207829,8,Sin Noticias de Gurb,Eduardo Mendoza,2001,Editorial Seix Barral
12982,8432215228,8,El perfume,Patrick Suskind,1998,Booket
12982,8440618441,8,"Incierta Marea, La",Alison MC Leay,1992,Ediciones B
12982,8440690509,10,"Doctora Cole, La",Noah Gordon,2000,Ediciones B
12982,8466300554,8,El Diamante de Jerusalen,Noah Gordon,2001,Suma de Letras
12982,8466608850,8,Un Pasado Sombrio,Amanda Quick,2003,Vergara
12982,8471664933,8,La Celestina,Fernando De Rojas,2001,"Editorial Edaf, S.A."
12982,8472237966,8,Historia De Una Gaviota Y Del Gato (Andanzas),Luis Sepulveda,2002,Tusquets Editores
12982,8474171075,4,Promesa Salvaje,Patricia Matthews,1993,Vergara Editor S.A.
12982,8474171091,8,"Amante Cautiva, La",Shirley Busbee,1993,Vergara Editor S.A.
12982,8474171180,8,Cancion de Amor,Valerie Sherwood,1993,Vergara Editor S.A.
12982,8483100355,8,Yo No Tengo LA Culpa De Haber Nacido Tan Sexy (Andanzas),Eduardo Mendicutti,2000,Tusquets
12982,8484034526,8,Cumbres Borrascosas (Clasicos Seleccion Series),Emily Bronte,2004,Edimat Libros
12982,8495501015,8,El mÃ©dico,Noah Gordon,2001,Suma de Letras
12982,8495501090,9,El ocho,Katherine Neville,2001,Punto de Lectura
12982,8495501171,8,Mujer En Guerra - Bolsillo,Maruja Torres,2001,Suma de Letras
12982,8845210669,9,Il Nome Della Rosa,Umberto Eco,1997,Distribooks
12982,9502801954,8,"Llamada del Destino, La",Cynthia Freeman,1991,Grijalbo
12982,9504901816,7,Pequeas Infamias,Carmen Posadas,1999,Planeta
12982,9504906915,5,Mientras Vivimos,Maruja Torres,2001,Planeta
12982,968131574X,10,Cien aÃ±os de soledad,Gabriel Garcia Marquez,1999,Giron Books
12982,9681500555,10,Diario de Ana Frank,Anne Frank,2000,"Editores Mexicanos Unidos, S.A."
12982,9681908716,5,Ensayo Sobre LA Cerguera (Biblioteca Jose Saramago),Jose Saramago,2002,"Alfaguara Ediciones, S.A. (Spain)"
12982,9700509125,8,Fortuna peligrosa,Ken Follet,2000,"Grijalbo Mondadori, S.A"
12988,439104645,5,I Choose You (Pokemon Chapter Book #1),Tracey West,1999,Scholastic
12988,439104661,6,Island of the Giant Pokemon (Pokemon Chapter Book #2),Tracey West,1999,Scholastic
12988,439160197,5,"Powerpuff Professor (Powerpuff Girls Chapter Book, 1)",Amy Keating Rogers,2000,Volo Paperbacks
12988,043930931X,10,"The Case of the Buried Treasure (Jigsaw Jones Super Special, 1)",James Preller,2002,Scholastic
12990,006109515X,3,Ditch Rider: A Neil Hamel Mystery,Judith Van Gieson,1999,Harper Mass Market Paperbacks (Mm)
12990,345378490,5,Congo,Michael Crichton,1995,Ballantine Books
12990,345435907,3,Diana: The Secret Years,SIMONE SIMMONS,1999,Ballantine Books
12990,385319215,6,"Weep No More, My Lady",Mary Higgins Clark,1997,Delta Trade Paperbacks
12990,425147584,3,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
12990,425155129,5,Death on the Mississippi: A Mark Twain Mystery (Mark Twain Mystery),Peter J. Heck,1996,Berkley Publishing Group
12990,425165671,5,"The Prince and the Prosecutor (The Mark Twain Series , No 3)",Peter J. Heck,1998,Berkley Publishing Group
12990,440207428,5,Minotaur,Stephen Coonts,1995,Dell Publishing Company
12990,441785816,4,Steely Blue,Dennis Smith,1987,Jove Books
12990,446405264,8,Twenty Blue Devils (Gideon Oliver Mysteries (Paperback)),Aaron Elkins,1997,Mysterious Press
12990,449221504,8,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999,Fawcett Books
12990,553571656,5,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam
12990,671685511,6,COPS,Mark Baker,1989,Pocket
12990,684855135,5,The Last Dance : A Novel of the 87th Precinct,Ed McBain,2000,Simon &amp; Schuster
12990,743412621,7,The Second Time Around : A Novel,Mary Higgins Clark,2004,Pocket
13001,553347756,3,Wild Mind: Living the Writer's Life,Natalie Goldberg,1990,Bantam
13001,805063889,6,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2001,Metropolitan Books
13012,3789129453,7,"Die Kinder aus BullerbÃ?Â¼, Gesamtausgabe. Wir Kinder aus BullerbÃ?Â¼, Mehr von uns Kindern aus BullerbÃ?Â¼, Immer Lustig in BullerbÃ?Â¼",Astrid Lindgren,1988,Oetinger Verlag
13012,3800015064,6,Das rotweissrote Weltkugelbuch,Wolfgang SchÃ¼ssel,1998,Ueberreuter
13026,452278384,5,"The Carbohydrate Addict's Lifespan Program : A Personalized Plan for Becoming Slim, Fit and Healthy in Your 40s, 50s, 60s and Beyond",Rachael F. Heller,1998,Plume Books
13026,743250192,7,Chocolate for a Woman's Soul Volume II : 77 Stories that Celebrate the Richness of Life,Kay Allenbaugh,2003,Fireside
13026,743418204,8,In Her Shoes : A Novel,Jennifer Weiner,2003,Washington Square Press
13032,3257233019,6,Die dunkle Seite des Mondes.,Martin Suter,2001,Diogenes Verlag
13032,3442722357,6,Auf den Schultern meines Vaters. Eine RÃ?Â¼ckkehr nach China.,Belle Yang,1997,Btb Bei Goldmann
13032,3492107400,3,Herbstmilch,A. Wimschneider,0,Piper Verlag GmbH
13032,3518046403,7,Das Schwanenhaus: Roman,Martin Walser,1980,Suhrkamp
13032,3548602630,6,Und trotzdem eine Picasso. Leben im Schatten meines GroÃ?Â?vaters.,Marina Picasso,2002,List Tb.
13032,3551551677,6,Harry Potter und der Stein der Weisen,Joanne K. Rowling,1999,Carlsen Verlag GmbH
13032,3596145848,8,Die Lichtung.,Jean Hegland,2000,"Fischer (Tb.), Frankfurt"
13034,1570623392,8,A Troubadour's Testament,JAMES COWAN,1998,Shambhala
13039,3518366823,9,Siddhartha,Hermann Hesse,0,Suhrkamp Verlag
13048,446605239,8,The Notebook,Nicholas Sparks,1998,Warner Books
13051,425114686,5,How to Win Customers and Keep Them for Life,Michael Leboeuf,1989,Berkley Publishing Group
