User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
276726,155061224,5,Rites of Passage,Judith Rae,2001,Heinle
276729,052165615X,3,Help!: Level 1,Philip Prowse,1999,Cambridge University Press
276729,521795028,6,The Amsterdam Connection : Level 4 (Cambridge English Readers),Sue Leather,2001,Cambridge University Press
276744,038550120X,7,A Painted House,JOHN GRISHAM,2001,Doubleday
276747,60517794,9,Little Altars Everywhere,Rebecca Wells,2003,HarperTorch
276747,671537458,9,Waiting to Exhale,Terry McMillan,1995,Pocket
276747,679776818,8,Birdsong: A Novel of Love and War,Sebastian Faulks,1997,Vintage Books USA
276747,943066433,7,How to Deal With Difficult People,Rick Brinkman,1995,Careertrack Inc.
276747,1885408226,7,The Golden Rule of Schmoozing,Aye Jaye,1998,Listen &amp; Live Audio
276748,747558167,6,Apricots on the Nile: A Memoir with Recipes,Colette Rossant,2002,Bloomsbury Publishing Plc
276751,3596218098,8,Reise nach Ixtlan. Die Lehre des Don Juan.,Carlos Castaneda,1998,"Fischer (Tb.), Frankfurt"
276754,684867621,8,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner
276755,451166892,5,The Pillars of the Earth,Ken Follett,1996,Signet Book
276762,380711524,5,See Jane Run,Joy Fielding,1992,Avon
276762,3453092007,8,Die zweite Haut.,Dean Koontz,1995,Heyne
276772,553572369,7,Pay Dirt (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1996,Bantam
276772,3499230933,10,Adressat unbekannt.,Kathrine Kressmann Taylor,2002,Rowohlt Tb.
276772,3596151465,10,Henry der Held.,Roddy Doyle,2001,"Fischer (Tb.), Frankfurt"
276774,3442136644,9,Endlich Nichtraucher.,Allen Carr,1992,Goldmann
276786,8437606322,8,Anna Karenina,Leo Tolstoy,1999,Ediciones Catedra S.A.
276786,8478442588,6,El Elogio de La Sombra,Tanazaki,1998,Siruela
276788,345443683,8,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)",ANNE RICE,2003,Ballantine Books
276788,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
276788,055310666X,10,False Memory,Dean R. Koontz,1999,Bantam Books
276796,330332775,5,Bridget Jones's Diary,Helen Fielding,1997,Picador (UK)
276798,6379702,5,My \Star Trek\ Memories,William Shatner,1993,HarperCollins Publishers
276798,3442131340,7,Ein Fall fÃ?Â¼r Kay Scarpetta / Ein Mord fÃ?Â¼r Kay Scarpetta. Zwei Romane in einem Band.,Patricia Cornwell,2001,Goldmann
276798,3548603203,6,Artemis Fowl.,Eoin Colfer,2003,Ullstein TB-Vlg
276800,1562827898,7,Storm Surge: A Quin St. James and Mike McCleary Mystery,T. J. MacGregor,1993,Hyperion Books
276804,440498058,8,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling
276808,395547032,10,"Richard Brautigan : A Confederate General from Big Sur, Dreaming of Babylon, and the Hawkline Monster (Three Books in the Manner of Their Original ed)",Richard Brautigan,1991,Mariner Books
276811,440414121,10,The Watsons Go to Birmingham - 1963 (Yearling Newbery),CHRISTOPHER PAUL CURTIS,1997,Yearling
