User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
88146,044021145X,10,The Firm,John Grisham,1992,Bantam Dell Publishing Group
88146,051509028X,9,Acres of Diamonds,Russell H. Conwell,1995,Jove Books
88146,671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
88154,1931561001,9,Sparrowhawk Book One: Jack Frake,Edward Cline,2001,MacAdam/Cage Publishing
88159,425102416,8,Across Five Aprils,Irene Hunt,1987,Berkley Publishing Group
88160,038533334X,8,Charming Billy,Alice McDermott,1999,Delta
88161,380757478,5,Fires of Winter,Johanna Lindsey,2002,Avon
88161,553569163,3,My Guardian Angel,Kay Hooper,1995,Bantam Books
88161,684867621,6,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner
88161,812513738,7,"The Shadow Rising (The Wheel of Time, Book 4)",Robert Jordan,1993,Tor Fantasy
88163,2253147923,8,Comment voyager avec un saumon. Nouveaux pastiches et postiches,Umberto Eco,2000,LGF
88163,2762118654,7,Le langage du don,Jacques T Godbout,1996,Fides
88170,61032093,7,Breathing Room (Avon Romance),Susan Elizabeth Phillips,2003,Avon Books
88170,312119240,10,Gospel : A Novel,Wilton Barnhardt,1995,Picador
88170,345465083,8,Seabiscuit,LAURA HILLENBRAND,2003,Ballantine Books
88170,373262787,7,"Rain Dance (Wwl Mystery , No 278)",Skye Kathleen Moody,1998,Worldwide Library
88170,373263325,7,Wildcrafters (Worldwide Library Mysteries),Skye Kathleen Moody,1999,Worldwide Library
88170,449003655,5,Thale's Folly,Dorothy Gilman,2000,Ballantine Books
88170,515094978,6,The Cat Who Had 14 Tales,Lilian Jackson Braun,1991,Jove Books
88170,553208845,10,Siddhartha,Hermann Hesse,1981,Bantam Classics
88170,553583867,6,The Husband Test,Betina M. Krahn,2001,Bantam Books
88175,8806142100,8,Io Non Ho Paura,Niccolo Ammaniti,2002,Distribooks Inc
88175,8817869562,7,Quando Dio Ballava Il Tango,Laura Pariani,2002,Rizzoli Publications
88177,038526769X,7,Yaz: Baseball the Wall and Me,Carl Yastrzemski,1990,Bantam Dell Pub Group
88181,684838206,8,BUNTS : CURT FLOOD CAMDEN YARDS PETE ROSE AND OTHER REFLECTIONS ON BASEBALL,George F. Will,1998,Scribner
88185,156027321,8,Life of Pi,Yann Martel,2003,Harvest Books
88187,61031372,7,Losing Mr. North,Elaine Kagan,2003,HarperTorch
88187,142001740,7,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
88187,312968205,9,Magic Castle,Carole Smith,1999,St. Martin's Press
88187,044022103X,8,One True Thing,Anna Quindlen,1995,Dell
88187,044630798X,9,And More by Andy Rooney,Andy Rooney,1983,Warner Books
88187,446672211,10,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
88187,449149986,4,If I'd Killed Him When I Met Him (Elizabeth MacPherson Novels (Paperback)),SHARYN MCCRUMB,1996,Fawcett
88187,671003755,9,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
88187,067102535X,7,"Last Dance, Last Chance (Ann Rule's Crime Files)",Ann Rule,2002,Pocket
88187,671644777,9,Confessions of a Parish Priest,Andrew M. Greeley,1987,Pocket Books (Mm)
88187,671769944,6,"Sanctuary (Star Trek, Book 61)",John Vornholt,1992,Star Trek
88187,786881364,8,A Simple Program : A Contemporary Translation of the Book Alcoholics Anonymous,"J\ \""j\""""",1996,Hyperion
88187,805036504,8,N Is for Noose (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,1998,Henry Holt &amp; Company
88187,812564758,2,The Centurion's Empire,Sean McMullen,1999,Tor Books
88187,1565120108,6,In Memory of Junior,Clyde Edgerton,1992,Algonquin Books of Chapel Hill
88191,380794470,9,Dream a Little Dream,Susan Elizabeth Phillips,1998,Avon
88195,393325237,10,Plan B: Rescuing a Planet under Stress and a Civilization in Trouble,Lester R. Brown,2003,W.W. Norton &amp; Company
88200,394743199,9,"Gods, Graves, and Scholars: The Story of Archaeology",C. W. Ceram,1986,Vintage Books USA
88203,971880107,4,Wild Animus,Rich Shapero,2004,Too Far
88208,553211757,10,Crime and Punishment (Crime &amp; Punishment),Fyodor Dostoevsky,1984,Bantam
88212,1853260789,3,MADAME BOVARY,Gustave Flaubert,1998,NTC/Contemporary Publishing Company
88212,9176435245,5,Vatten melonen,Marian Keyes,2001,ManPocket
88223,671021001,5,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
88229,60965819,10,Simpson's Christmas Book,Matt Groening,1990,Harpercollins Juvenile Books
88229,140081135,10,The Solace of Open Spaces,Gretel Ehrlich,1986,Penguin Books
88229,142001325,5,Our Lady of the Lost and Found: A Novel,Diane Schoemperlen,2002,Penguin Books
88229,142001740,10,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
88229,152167110,10,A Guide for Grown-ups: Essential Wisdom from the Collected Works of Antoine de Saint-ExupÂ¿ry,Antoine de Saint-ExupÃ©ry,2002,Harcourt Children's Books
88229,316096199,10,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
88229,316150363,10,Dogs and Their Women,Louise Taylor,1989,"Little, Brown"
