User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
98391,515131660,9,Once upon a Rose,Nora Roberts,2001,Jove Books
98391,515131679,9,The Gingerbread Man,Maggie Shayne,2001,Jove Books
98391,515131687,8,Once a Mistress,Rebecca Hagan Lee,2001,Jove Books
98391,515131695,8,Buttercup Baby (Magical Love),Karen Fox,2001,Jove Books
98391,515131768,8,The Texan's Dream (Jove Historical Romance),Jodi Thomas,2001,Jove Books
98391,515131784,8,Double Trouble,Claire Cross,2001,Jove Books
98391,515131792,8,Once Forbidden (Highland Fling (Paperback)),Terri Brisbin,2002,Jove Books
98391,515131806,8,A Place Called Home (Seduction Romance (Paperback)),Judie Aitkin,2001,Jove Books
98391,515132047,9,Vortex One,J. A. Layton,2001,Jove Books
98391,051513225X,8,Pendragon,Catherine Coulter,2002,Jove Books
98391,515132276,9,Broken Honor,Patricia Potter,2002,Jove Books
98391,515132292,8,Wild,Lori Foster,2002,Jove Books
98391,515132381,8,Eternally Yours: Love Letters (Love Letters),Jennifer Malin,2002,Jove Books
98391,515132403,8,Touched by Fire (Seduction Romance (Paperback)),Kathleen O'Reilly,2002,Jove Books
98391,515132500,9,Ever Princess,Rebecca Hagan Lee,2002,Jove Books
98391,515132543,9,Rose in the Mist (Irish Eyes),Ana Seymour,2002,Jove Books
98391,515132632,8,Isle of Lies,Donna Fletcher,2002,Jove Books
98391,515132640,8,Runaway Bay,Lisa Hendrix,2002,Jove Books
98391,515132756,8,Danger's Promise (Seduction Romance (Paperback)),Marliss Moon,2002,Jove Books
98391,515132764,8,Fantasy,Christine Feehan,2002,Jove Books
98391,515132772,9,The Duchess' Lover,Julie Beard,2002,Jove Books
98391,515132780,8,The Wall of Night,Grant Blackwood,2002,Jove Books
98391,515132799,8,Ride the Winter Wind,Christina Kingston,2002,Jove Books
98391,051513287X,9,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books
98391,515132896,9,HeartMate (Magical Love Romance),Robin D. Owens,2001,Jove Books
98391,515132926,8,Lady in Waiting,Nicole Byrd,2002,Jove Books
98391,515133086,8,Beyond Seduction,Emma Holly,2002,Jove Books
98391,515133094,8,Mulligan Stew (Irish Eyes Romance),Deb Stover,2002,Jove Books
98391,515133329,8,The Diamond King,Patricia Potter,2002,Jove Books
98391,515133337,8,My Hero (Knights of de Ware),Glynnis Campbell,2002,Jove Books
