User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
168307,451166345,10,The Male Mid-Life Crisis: Fresh Start After Forty,Nancy Mayer,1986,Signet Book
168307,671792245,10,EVOLUTION OF CONSCIOUSNESS: THE ORIGINS OF THE WAY WE THINK,Robert Ornstein,1992,Simon &amp; Schuster
168307,767903323,10,Buddhism Plain and Simple,Steve Hagen,1998,Broadway Books
168307,786862181,10,"Surrendering to Marriage: Husbands, Wives, and Other Imperfections",Iris Krasnow,2001,Miramax
168307,802130550,10,An Introduction to Zen Buddhism,D. T. Suzuki,1991,Grove/Atlantic
168307,871401673,7,Mosquitoes: A Novel,William Faulkner,1996,Liveright Publishing Corporation
168307,1558509607,10,Why Love is Not Enough,Sol Gordon,1988,Adams Media Corporation
168307,1568381972,10,"When Is Enough, Enough?: What You Can Do If You Never Feel Satisfied",Laurie Ashner,1997,Hazelden Publishing &amp; Educational Services
168307,1569752311,10,The Gospel of Thomas: Unearthing the Lost Words of Jesus,John Dart,2000,Ulysses Press
168307,1573220183,10,"Living Buddha, Living Christ",Thich Nhat Hanh,1995,Riverhead Books
168307,1851682090,10,Baha'i Faith,Moojan Momen,1999,Oneworld Publications
168311,1850150281,10,Secret of How to Win Freedom from Clutter,Don Aslett,1985,Exley Publications Ltd
168312,014026020X,8,The Hunchback of Notre Dame,Victor Hugo,1996,Penguin Books Ltd
168312,863161995,4,Clowns for Beginners (Writers and Readers Documentary Comic Book.),Joe Lee,1995,Writers &amp; Readers Publishing
168312,186105193x,7,Uri Geller's Little Book of Mind-Power: Maximize Your Will to Win,Uri Geller,1999,Robson Books
168314,312966067,9,A Wreath for Rivera (Wreath for Rivera),Ngaio Marsh,1998,St. Martin's Press
168315,894803204,8,The Book of Questions,Gregory Stock,1987,Workman Publishing
168317,195015541,3,The Story of Rock,Carl Belz,1972,Oxford Univ Pr
168317,252062590,10,Chicago Soul (Music in American Life (Paperback)),Robert Pruter,1992,University of Illinois Press
168317,312687982,7,Rocking America: An Insider's Story,Rick Sklar,1985,St Martins Pr
168317,679741747,9,Rhythm Oil: A Journey Through the Music of the American South,Stanley Booth,1993,Vintage Books USA
168317,688066151,7,Cousin Brucie: My Life in Rock 'N' Roll Radio,Cousin Bruce Morrow,1987,Harpercollins Childrens Books
168327,3442241774,6,Der Herr der Augenringe.,Dschey Ar TollkÃ?Â¼hn,2001,Goldmann
168327,3453177746,10,Hannibal,Thomas Harris,2001,Wilhelm Heyne Verlag
168327,3928983865,7,Benjamins Tagebuch,Michael Sollorz,2000,MÃ¤nnerschwarmSkript
168331,451451848,8,"Decision at Thunder Rift (Battletech, No 6)","Jr.,  William H. Keith",1992,Roc
168332,812511816,8,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
168336,60956534,6,The Palace : A Novel,Lisa St. Aubin de Teran,2000,Ecco
168336,031215075X,8,Carry Me Back,Laura Watt,1997,St. Martin's Press
168336,031215223X,7,A Timely Death,Janet Neel,1997,St Martins Pr
168336,312858035,7,The Talk Show Defense: A Maggie Van Zandt Novel (Maggie Van Zandt Novels (Hardcover)),Ken Gross,1997,Forge
168336,316124664,7,Black Queen Stories,Barry Callaghan,0,Little Brown Company
168336,385494238,6,Amsterdam,Ian McEwan,1999,Nan A. Talese
168336,425167135,5,A Blessing on the Moon,Joseph Skibell,1999,Berkley Publishing Group
168336,425192725,6,Q Is for Quarry,Sue Grafton,2003,Berkley Publishing Group
168336,440212316,4,Thus Was Adonis Murdered,Sarah Caudwell,1994,Dell Publishing Company
168336,670854549,5,The end,Roch Carrier,1994,Viking
168336,679426620,7,Havana Bay: A Novel,Martin Cruz Smith,1999,Random House Trade
168336,684809346,7,Mulching of America,Harry Crews,1995,Simon &amp; Schuster
168336,771011326,4,Way Out West : On the Trail of an Errant Ancestor,MICHAEL BOND,2001,McClelland &amp; Stewart
168336,771014899,6,Verdict in Blood (Joanne Kilbourn Mysteries (Paperback)),GAIL BOWEN,1999,McClelland &amp; Stewart
168336,771034385,5,Heartbreaker: A Willows and Parker Mystery,Laurence Gough,1997,McClelland &amp; Stewart Ltd
168336,962750999,6,A Place in Mind,Dulce D. Moore,1992,Baskerville Publishers Inc.
168337,241001943,9,The Garlic Ballads,Mo Yan,1995,Hamish Hamilton
168337,330345656,10,A Perfect Execution,Tim Binding,1997,Pan Macmillan
168337,385262647,2,Puzzles of the Black Widowers,Isaac Asimov,1990,Bantam Dell Pub Group
168337,836217632,9,The Curse of Madame C : A Far Side Collection,Gary Larson,1994,Andrews McMeel Publishing
168337,836218655,6,Wiener Dog Art,Gary Larson,1990,Andrews McMeel Publishing
168338,140154078,8,The Music of Chance,Paul Auster,1993,Penguin Books
168341,773731946,9,From Naked Ape to Super Species: A Personal Perspective on Humanity and the Global Ecocrisis,David T. Suzuki,1999,Stoddart
168346,60391480,7,Microserfs,Douglas Coupland,1995,Harpercollins
168346,674805704,6,The Shape of Content,Ben Shahn,1957,Harvard University Press
168346,767902521,8,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books
168346,1873176449,7,Scum Manifesto,Valerie Solanas,1996,AK Press
168347,805006427,7,"Calling Dr. Whoopee: A Doonesbury Book (Trudeau, G. B., Doonesbury Book.)",G. B. Trudeau,1987,Henry Holt &amp; Co
168348,380015188,8,Rascal,Sterling North,1986,Harper Mass Market Paperbacks (Mm)
168348,553203487,8,Franny and Zooey,J.D. Salinger,1969,Bantam Books
168349,816635366,8,Eternal Curse on the Reader of These Pages,Puig Manuel,1999,University of Minnesota Press
168350,425065553,7,White Plague,Frank Herbert,1983,Penguin Putnam~mass
168369,812062108,10,My Rabbit Bobbie,Donna Bryant,1991,Barron's Educational Series
168372,440220602,8,The Chamber,John Grisham,1995,Dell Publishing Company
168376,64471047,9,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,HarperCollins
168377,440225892,7,"The Heiress (Bride Quest Series, 3)",Claire Delacroix,1999,Dell Publishing Company
168378,812532651,8,Universe 15,Terry Carr,1987,Tor Books
168383,373484232,9,Stanislaski Sisters,Nora Roberts,2001,Silhouette
168383,553582135,8,Final Target,Iris Johansen,2002,Bantam Books
168383,842342702,9,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000,Tyndale House Publishers
168383,1551668726,5,Death Qualified (Barbara Holloway Novels (Paperback)),Kate Wilhelm,2002,Mira
168387,64400069,10,The Long Winter (Little House),Laura Ingalls Wilder,1953,HarperTrophy
168387,64407373,8,Little House by Boston Bay (Little House),Melissa Wiley,1999,HarperTrophy
168387,140119906,7,Love in the Time of Cholera (Penguin Great Books of the 20th Century),Gabriel Garcia Marquez,1994,Penguin Books
168387,140286276,7,The Deep End of the Ocean (Oprah's Book Club),Jacquelyn Mitchard,1999,Penguin Books
168387,141302291,6,The Magic Finger,Roald Dahl,1998,Puffin Books
168387,330356682,8,"The Third Day, The Frost",John Marsden,1996,Pan
168387,345339258,9,Dibs in Search of Self,Virginia M. Axline,1990,Ballantine Books
168387,373194447,7,"Mercenary'S Woman (Soldiers Of Fortune) (Romance, 1444)",Diana Palmer,2000,Silhouette
168387,373263511,6,Audition For Murder (Morgan Taylor Mysteries),Susan Sussman,2000,Worldwide Library
168387,380772531,10,The Thread That Binds the Bones,Nina Kiriki Hoffman,1993,Harper Mass Market Paperbacks (Mm)
168387,515132020,8,Heaven and Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books
168387,525945814,9,Falling Angels,Tracy Chevalier,2001,Dutton Books
168387,552143774,7,Horse Whisperer,Nicholas Evans,0,Bantam Doubleday Dell
168387,571197604,8,Three Dollars,Elliot Perlman,1999,Faber and Faber Ltd
168387,671014196,5,The Summerhouse,Jude Deveraux,2002,Pocket
168387,671027360,8,Angels &amp; Demons,Dan Brown,2001,Pocket Star
168387,671041622,7,The Power of Three,Constance M. Burge,1999,Simon Spotlight Entertainment
168387,679429220,8,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
168387,688003435,8,A Grand Man,Catherine Cookson,1975,Harpercollins
168387,702221333,5,Inheritors,Jill Dobson,1988,Intl Specialized Book Service Inc
168387,074340341X,5,A Season in the Highlands,Jude Deveraux,2000,Pocket
168387,750506202,8,This Ravished Land,Pamela Oldfield,1995,Ulverscroft Large Print
168387,858810581,6,Green mountains,Bernard O'Reilly,1992,Envirobook
168387,860074382,9,84 Charing Cross Road,Helene Hanff,0,Warner Books> C/o Little Br
168387,1551664186,4,Roomful Of Roses,Diana Palmer,1997,Mira
168387,1551668041,4,Cowboy And The Lady,Diana Palmer,2001,Mira
168387,1853261300,7,Little Lord Fauntleroy (Wordsworth Collection Children's Library),Frances Hodgson Burnett,1998,NTC/Contemporary Publishing Company
168388,006093817X,7,Watch Your Mouth: A Novel,Daniel Handler,2002,Perennial
168388,316678104,9,Fortune's Rocks : A Novel,Anita Shreve,2001,Back Bay Books
168388,440204208,7,Blood Shot (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1989,Dell
168388,440210690,7,Indemnity Only (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991,Dell
168388,440236703,6,Tell No One,Harlan Coben,2002,Dell Publishing Company
168388,446604666,7,Sick Puppy,Carl Hiaasen,2001,Warner Vision
168388,446608815,6,Pop Goes the Weasel,James Patterson,2000,Warner Vision
168388,446610038,7,1st to Die: A Novel,James Patterson,2002,Warner Vision
168388,449003795,8,P Is for Peril,Sue Grafton,2002,Ballantine Books
168388,553280341,8,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam
168388,553566040,7,Missing Joseph,Elizabeth George,1994,Bantam Books
