User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
156673,3596136199,4,Mein wundervoller Wonderbra.,Jil Karoly,1997,"Fischer (Tb.), Frankfurt"
156673,3596150981,8,Schande,J. M. Coetzee,2002,Distribooks
156673,3596237874,4,Beim Naechsten Mann Wird Alles (Frau in Der Gesellschaft),Eva Heller,1997,Fischer Taschenbuch Verlag GmbH
156679,8420767255,9,"Y decirte alguna estupidez, por ejemplo, te quiero (Espacio abierto)",MartÃ­n Casariego,1995,Anaya
156688,385335490,6,Johnny Angel,DANIELLE STEEL,2003,Delacorte Press
156691,440218535,7,Smilla's Sense of Snow,Peter Hoeg,1997,Island
156698,60977744,8,Crazy Ladies : A Novel,Michael Lee West,2000,Perennial
156698,425181804,6,Chronic Muscle Pain Syndrome: The 7-Step Plan to Recognize and Treat It - and Feel Better All Over,Paul Davidson,2001,Berkley Publishing Group
156698,446675776,9,Kiss My Tiara : How to Rule the World as a SmartMouth Goddess,Susan Jane Gilman,2001,Warner Books
156698,684853507,9,BAG OF BONES : A NOVEL,Stephen King,1998,Scribner
156698,761100350,7,Restaurant Confidential,Michael F. Jacobson,2002,Workman Publishing
156698,1401902278,8,I'm Still Hungry: Finding Myself Through Thick and Thin,Carnie Wilson,2003,Hay House
156706,345342968,10,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
156706,440226430,10,Summer Sisters,Judy Blume,1999,Dell Publishing Company
156706,553210092,10,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam
156706,553480553,8,"The Middle School Gets Married (Sweet Valley Twins, No 68)",Francine Pascal,1993,Skylark
156706,590224735,10,Kristy's Great Idea (The Baby-Sitter's Club #1),Ann M. Martin,1995,Scholastic
156706,590440829,9,"Claudia and the Middle School Mystery (Baby-Sitters Club, 40)",Ann M. Martin,1991,Scholastic
156706,590847732,8,"Scream of the Evil Genie (Give Yourself Goosebumps, No 13)",R. L. Stine,1997,Scholastic
156706,067100042X,10,Silent Night : A Christmas Suspense Story,Mary Higgins Clark,1996,Pocket
156706,671695304,7,"FOREVER : A Novel of Good and Evil, Love and Hope",Judy Blume,1989,Pocket
156706,1403349622,9,Dance of the Misbegotten,Allison Pollack Alexander,2002,1stBooks Library
156706,1855380269,10,Rune Stones: A Comprehensive Introduction to the Art of Runecraft/Book and 25 Rune Stones,D. Jason Cooper,1992,Natl Book Network
156708,316776963,6,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
156717,2226004696,8,Le sucre: Roman,Georges Conchon,1977,A. Michel
156717,2715217633,7,Malika: Roman,Dominique Bona,1992,Mercure de France
156726,140250948,8,In the Lake of the Woods,Tim O'Brien,1995,Penguin Books
156726,316693294,9,Cat and Mouse,James Patterson,1997,Replica Books
156726,446518581,5,Border Music,Robert James Waller,1995,Warner Books
156726,595125077,5,"Tara, Princess of Wales",William Brinckloe,2000,Authors Choice Press
156726,670835382,8,Four Past Midnight,Stephen King,1990,Viking Books
156726,671894560,3,POCKET POWTER : QUESTIONS AND ANSWERS TO HELP YOU CHANGE THE WAY YOU LOOK AND FEEL FOREVER,Susan Powter,1994,Fireside
156726,681218894,9,Emma,Jane Austen,0,Hunter Publishing+inc
156731,316782653,2,The Dangerous Husband : A Novel,Jane Shapiro,2000,Back Bay Books
156736,312267274,9,Dog Massage: A Whiskers-to-Tail Guide to Your Dog's Ultimate Petting Experience,Maryjean Ballner,2001,St. Martin's Press
156736,312982003,9,"Bitter Almonds : The True Story of Mothers, Daughters, and the Seattle Cyanide Murders",Gregg Olsen,2002,St. Martin's Press
156736,316168688,6,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003,"Little, Brown"
156736,440217164,9,"Once upon a Time: A True Story of Memory, Murder, and the Law",Harry N. MacLean,1994,Dell Publishing Company
156736,451402553,5,The Sleeping Lady: The Trailside Murders Above the Golden Gate,Robert Graysmith,1991,Onyx Books
156736,451408713,9,"Who Killed Jonbenet Ramsey?: A Leading Forensic Expert Uncovers the Shocking Facts (Onyx True Crime, Je 871)",Cyril H. Wecht,1998,Onyx Books
156736,553298968,7,"Mom, Dad, Mike, and Pattie: The True Story of the Columbo Murders",Bonnie Remsberg,1993,Bantam Books
156736,671019961,7,Public Enemies : The Host of America's Most Wanted Targets the Nation's Most Notorious Criminals,John Walsh,2002,Pocket Star
156736,067102535X,10,"Last Dance, Last Chance (Ann Rule's Crime Files)",Ann Rule,2002,Pocket
156736,743448677,8,Without Pity : Ann Rule's Most Dangerous Killers,Ann Rule,2003,Pocket
156740,345419081,7,The Eight,KATHERINE NEVILLE,1997,Ballantine Books
156740,471228796,10,The Way : Using the Wisdom of Kabbalah for Spiritual Transformation and Fulfillment,Michael Berg,2002,Wiley
156759,051512608X,3,The Reef,Nora Roberts,1999,Jove Books
156760,1553161084,9,Promise Me,Vanessa Dehart,2003,Ltdbooks
156765,840802051X,8,LOS RENGLONES TORCIDOS DE DIOS,Torcuato Luca de  Tena,0,Planeta Pub Corp
156765,8420428191,6,Casi Un Objeto,Jose Saramago,1995,Santillana Publishing Co Inc
156765,8420430714,6,Todos Los Nombres (Alfaguara),Jose Saramago,1999,"Alfaguara Ediciones, S.A. (Spain)"
156765,8420478407,9,El Cuento De LA Isla Desconocida,Jose Saramago,1998,"Alfaguara Ediciones, S.A. (Spain)"
156765,8420613819,8,El Senor De Las Moscas (Textos de Escritor),William Golding,1998,AIMS International Books
156765,8420616168,8,LA Comunicacion No Verbal,Flora Davis,1984,Lectorum Pubns (J)
156765,8432207667,8,"Antes del Fin (Biblioteca Breve (Barcelona, Spain))",Ernesto Sabato,1999,Planeta
156765,8437600898,10,El Tunel,Ernesto Sabato,1983,Ediciones Catedra S.A.
156765,8476517815,8,Planilandia,Edwin A. Abbott,1999,Olaneta
156765,9681500555,7,Diario de Ana Frank,Anne Frank,2000,"Editores Mexicanos Unidos, S.A."
156788,811822834,8,Pinocchio (Classic Illustrated Treasury),Carlo Collodi,2001,Chronicle Books
156794,393045668,9,The Alternative Medicine Handbook: The Complete Reference Guide to Alternative and Complementary Therapies,Barrie R. Cassileth,1998,W. W. Norton &amp; Company
156796,671640992,9,The Forest People (Touchstone Book),Colin Turnbull,1987,Touchstone
156799,28604199,7,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995,MacMillan Publishing Company.
156805,451135563,8,The Haunting of Suzanna Blackwell,Richard Setlowe,1991,New Amer Library (Mm)
156807,1582340013,8,The Spiritual Tourist: A Personal Odyssey Through the Outer Reaches of Belief,Mick Brown,1998,Bloomsbury Publishing (NY)
156812,688177867,6,The Book Borrower: A Novel,Alice Mattison,2000,Perennial
156816,385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday
156816,553840460,8,The Killing Hour,LISA GARDNER,2004,Bantam
156816,805063897,8,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books
156816,093274110X,7,"Fast, Faster, Fastest: Sprint Training for All Athletes",James E Klinging,1987,Championship Books &amp; Video Productions
156826,140140352,9,Haroun and the Sea of Stories,Salman Rushdie,1991,Penguin Putnam~trade
156826,046087439X,8,Robinson Crusoe: The Life and Strange Surprising Adventure (Everyman's Library (Paper)),Daniel Defoe,1994,Tuttle Publishing
156826,553272543,8,Ballad of the Sad Cafe and Other Stories,Carson McCullers,1990,Bantam Books
156826,2070530663,10,Sous le pavillon noir: Pirates et flibustiers (Aventures),Philippe Jacquin,1988,Gallimard
156833,014043187X,7,The Picture of Dorian Gray (Penguin Classic),Oscar Wilde,1985,Penguin Books
156837,000636988X,9,How Not to Be a Perfect Mother: The Crafty Mother's Guide to a Quiet Life (How Not to),Libby Purves,1986,HarperCollins Publishers
156837,285636464,10,Ewe Too Can Be Happy,Jutta Bauer,2002,Souvenir Press Ltd
156837,340581964,7,Taken On Trust,Terry Waite,0,Trafalgar Square
156837,385605145,7,Bill Bryson African Diary,Bill Bryson,2002,Doubleday
