User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
118010,8430571477,7,Los Ultimos Dias de Pompeya,Edward Bulwer Lytton Lytton,1995,Susaeta
118010,8440676395,6,Trucos Peligrosos - 5,Fiona Kelly,1998,Ediciones B
118012,3442726786,8,Ein hinreissender SchrotthÃ?Â¤ndler.,Arnold Stadler,2001,Btb Bei Goldmann
118016,034540324X,6,The Mummers' Curse: An Amanda Pepper Mystery (Amanda Pepper Mysteries (Paperback)),Gillian Roberts,1997,Fawcett Books
118021,553275607,8,"The New Jessica (Sweet Valley High, No 32)",Francine Pascal,1988,Sweet Valley
118055,014100018X,9,Chocolat,Joanne Harris,2000,Penguin Books
118055,385316364,3,Madeleine's Ghost,Robert Girardi,1996,Bantam Dell Pub Group
118055,1862043116,5,The Lost Dove: A Story for All Time,Eliane Wilson,1998,Houghton Mifflin
118058,449209105,8,The Promise,Chaim Potok,1985,Fawcett
118059,8401467314,7,El Primer Poder: Primer Poder,Pedro Casals,1995,Plaza &amp; Janes Editor
118059,8429713948,7,Trajecte final (ColÂ¨lecciÃ³ universal de butxaca El Cangur ; 39),Manuel de Pedrolo,1978,Edicions 62
118061,515128600,5,The Edge,Catherine Coulter,2000,Jove Books
118061,553582534,5,Temporary Mistress (St. John-Duras),Susan Johnson,2000,Bantam Books
118061,671737627,5,Once and Always,Judith McNaught,1990,Pocket
118063,074320395X,2,The Body Artist : A Novel,Don DeLillo,2001,Scribner
118063,1579902626,8,Handcrafted Cards: From Elegant to Whimsical 60 Distinctive Designs to Make,Paige Gilchrist,2001,Lark Books (NC)
118065,1587610094,10,First You Shave Your Head,Geraldine A. Larkin,2001,Celestial Arts
118070,380727293,4,Dr. Atkins' New Diet Revolution,Robert C. Atkins,1997,Avon Books
118079,8877827033,8,Harry Potter E la Camera Dei Segreti,J. K. Rowling,2002,Distribooks
118091,375500510,10,Black and Blue : A Novel,ANNA QUINDLEN,1998,Random House
