User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
62966,525946535,1,One-Hit Wonder,Lisa Jewell,2002,Dutton Adult
62966,671027360,10,Angels &amp; Demons,Dan Brown,2001,Pocket Star
62966,671027387,8,Deception Point,Dan Brown,2002,Pocket
62966,671039784,10,Face-Time,Erik Tarloff,2000,Pocket
62966,743418174,10,Good in Bed,Jennifer Weiner,2002,Washington Square Press
62966,743457536,8,I Do (But I Don't),Cara Lockwood,2003,Downtown Press
62966,743470389,9,The Snow Garden,Christopher Rice,2004,Pocket Star
62966,758204787,10,Who You Know,Theresa Alan,2003,STRAPLESS
62966,758205589,10,Did You Get the Vibe?,Kelly James-Enger,2003,STRAPLESS
62966,758205686,10,Ghosts of Boyfriends Past,Carly Alexander,2003,STRAPLESS
62966,767912233,10,Babyville,JANE GREEN,2003,Broadway
62966,812589718,5,Daughter of God,Lewis Perdue,2001,Forge Books
62966,1551667401,10,Out Of The Dark,Sharon Sala,2003,Mira
62966,1558746463,10,Chicken Soup for the Couple's Soul (Chicken Soup for the Soul),Jack Canfield,1999,HCI
62968,60926945,7,"The Masters of Deception : Gang That Ruled Cyberspace, The",Michele Slatalla,1996,Perennial
62968,61052892,6,Antibodies (X-Files),Kevin J. Anderson,1997,Harpercollins
62968,375704124,7,Archangel: A Novel (Random House Large Print),Robert Harris,1999,Ballantine Books
62968,038529929X,7,Hannibal,Thomas Harris,1999,Del Sol Press
62968,385313136,5,Covenant With the Vampire: The Diaries of the Family Dracul,Jeanne Kalogridis,1994,Bantam Dell Pub Group
62968,385333927,7,Pagan Babies,Elmore Leonard,2000,Delacorte Press
62968,385479565,8,The Hot Zone,Richard Preston,1995,Anchor
62968,525941908,7,The Regulators,Richard Bachman,1996,Dutton Books
62968,618131701,7,Chimera,John Barth,2001,Mariner Books
62968,670877662,6,Gaff Topsails: A Novel,Patrick Kavanagh,1998,Penguin USA
62968,679463046,8,Ghostwritten,David Mitchell,2000,Random House Trade
62978,067081976X,9,Leaving Home/a Collection of Lake Wobegon Stories,Garrison Keillor,1987,Penguin USA
62979,3423127899,2,Stefan Martinez.,Ulrich Peltzer,2000,Dtv
62979,3453198255,4,Fuselfieber.,David Sedaris,2002,Heyne
62980,440220602,7,The Chamber,John Grisham,1995,Dell Publishing Company
62990,1880834588,10,The Saint of Letting Small Fish Go,Eliot Khalil Wilson,2003,Cleveland State Univ Poetry Center
62997,345293711,6,Cerberus a Wolf In the Fold Lords 2,Jack Chalker,1981,Ballantine Books
62997,451129520,4,Shadow of the Beast,Gerald Dipego,1984,New American Library
62997,451153553,7,Misery,Stephen King,1988,New Amer Library
62997,942257251,7,Gr8 Pl8s: The Best of Americas Vanity Plates,Sam G. Riley,1991,Independent Pub Group
62998,440221471,8,The Runaway Jury,JOHN GRISHAM,1997,Dell
63002,345342968,8,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
63002,380817683,4,Rachel's Holiday,Marian Keyes,2001,Avon Books
63004,60959037,7,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial
63004,312243022,7,The Hours : A Novel,Michael Cunningham,2000,Picador
63004,312261780,7,Looking for Alaska,Peter Jenkins,2001,St. Martin's Press
63004,312865104,7,Greenmantle,Charles de Lint,1998,Orb Books
63004,312875681,5,Forests of the Heart (Newford),Charles de Lint,2001,Tor Books
63004,312890044,9,Moonheart (Newford),Charles de Lint,1994,Orb Books
63004,316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books
63004,375504613,9,A Short Guide to a Happy Life,ANNA QUINDLEN,2000,Random House
63004,380730138,6,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial
63004,385720106,8,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday
63004,441113818,9,The Last Coin,James P. Blaylock,1988,Berkley Pub Group
63004,449244741,10,Covenant,James Michener,1982,Ballantine Books
63004,553244582,10,Zen and the Art of Motorcycle Maintenance,Robert M Pirsig,1981,Bantam Doubleday Dell
63004,679406832,10,Gift from the Sea : 50th Anniversary Edition,ANNE MORROW LINDBERGH,1991,Pantheon
63004,765342987,8,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
63004,767902386,5,"If Life Is a Game, These Are the Rules: Ten Rules for Being Human, As Introduced in Chicken Soup for the Soul",Cherie Carter-Scott,1998,Broadway Books
63024,61099155,8,People of Darkness (Jim Chee Novels),Tony Hillerman,1991,HarperTorch
63024,312993536,7,Sons of Fortune,Jeffrey Archer,2003,St. Martin's Paperbacks
63024,446521582,10,The Honk and Holler Opening Soon,Billie Letts,1998,Warner Books
63024,446678457,8,Cane River (Oprah's Book Club (Paperback)),Lalita Tademy,2002,Warner Books
63029,316779407,9,Barrel Fever: Stories and Essays,David Sedaris,1994,Little Brown &amp; Co
63032,345438329,7,Big Stone Gap: A Novel (Ballantine Reader's Circle),Adriana Trigiani,2001,Ballantine Books
63032,451525795,10,My Antonia (Signet Classic),Willa Cather,1994,Signet Book
63032,743203631,7,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
63033,452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
63034,61031410,6,Courting Trouble,Lisa Scottoline,2003,HarperTorch
63034,345447409,7,Until Dark,MARIAH STEWART,2003,Ballantine Books
63038,679732411,9,Gift from the Sea,Anne Morrow Lindbergh,1991,Pantheon Books
63041,446604801,7,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books
63044,70024340,8,Honorable Men,Louis Auchincloss,1986,McGraw-Hill Book Co (Mm)
63044,140012133,10,Three Men in a Boat: To Say Nothing of the Dog!,Jerome Klapka Jerome,1978,Penguin Books
63044,140049096,10,The Duchess of Jermyn Street: The life and good times of Rosa Lewis of the Cavendish Hotel,Daphne Vivian Fielding,1978,Penguin Books
63044,140054979,6,The good word and other words,Wilfrid Sheed,1980,Penguin Books
63044,140115765,10,Utz,Bruce Chatwin,1989,Penguin Books
63044,151005044,9,Ascending Peculiarity: Edward Gorey on Edward Gorey,Edward Gorey,2001,Harcourt
63044,156006391,10,The Seville Communion,Arturo Perez-Reverte,1999,Harvest Books
63044,394585852,10,Personal History,Katharine Graham,1997,Alfred A. Knopf
63044,395249732,10,Best of Sydney J. Harris,J. R. R. Tolkien,1976,Houghton Mifflin
63044,440503647,10,Car Talk,Tom Magliozzi,1991,Bantam Dell Pub Group
63044,486403998,8,The Urban Naturalist,Steven D. Garber,1998,Dover Publications
63044,553278916,8,People Like Us,Dominick Dunne,1990,Bantam Books
63044,670809160,10,What's Bred in the Bone,Robertson Davies,1985,Daedalus Books
63044,786863986,3,A Monk Swimming,Malachy McCourt,1998,Hyperion
63044,812575628,5,Our Man in Washington,Roy Hoopes,2001,Forge
63044,881845973,10,Don't Tell Alfred,Nancy Mitford,1990,Carroll &amp; Graf Publishers
63045,595267793,10,Hell's Ambrosia,Daniel Stiles,2003,Writers Club Press
63048,30632536,6,Mimi Pond's Secrets of the powder room,Mimi Pond,1983,"Holt, Rinehart, and Winston"
63065,689863330,10,The Flame Tree,Richard Lewis,2004,Simon &amp; Schuster Children's Publishing
63074,99282194,7,Human Stain,Philip Roth,2001,Random House Uk Ltd
63074,971880107,2,Wild Animus,Rich Shapero,2004,Too Far
63075,671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
63079,888888880,8,The Circle,Na,1999,Not Avail
63083,2070415899,9,Le Printemps russe,Norman Spinrad,2000,Gallimard
63083,2277241202,5,L' Alchimiste,Paul Coelho,0,Editions 84
63096,688172377,8,Desert Flower : The Extraordinary Journey Of A Desert Nomad,Waris Dirie,1999,Perennial
63097,373292791,7,"The Tenderfoot Bride (Harlequin Historical, 679)",Cheryl St. John,2003,Harlequin
63099,044180263X,8,Time Machine,H. G. Wells,1988,ACE Charter
63101,446605239,3,The Notebook,Nicholas Sparks,1998,Warner Books
63103,8420616893,9,El Guardian Entre El Centeno,J. D. Salinger,1999,AIMS International Books
63103,8433912542,6,Wilt/Spanish,Tom Sharpe,1985,Anagrama
63103,849550152X,8,El lÃ¡piz del carpintero,Manuel Rivas,2001,Punto de Lectura
63105,61014591,8,The Terrible Hours,Peter Maas,2000,HarperTorch
63105,517180847,8,Ghosts of New England: True Stories of Encounters With the Phantoms of New England and New York,Hans Holzer,1997,Gramercy Books
63114,195038290,8,Mutiny on the Amistad,Howard Jones,1997,Oxford University Press
63114,517707608,8,Gilded Dinosaur: The Fossil War Between E.D. Cope and O.C. Marsh and the Rise of American Science,Mark Jaffe,2000,Random House Inc
63117,440512158,10,"CHILD IS BORN, A",LENNART NILSSON,1986,Dell
