User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
102647,449207889,7,"She Likes You, Charlie Brown (Selected Cartoons from I'm Not Your Sweet Babboo, Vol 2)",Charles Schulz,1986,Ballantine Books
102647,449219569,5,Comeback,Dick Francis,1994,Fawcett Books
102647,449225313,6,The Mark of the Assassin,Daniel Silva,1999,Fawcett Books
102647,449907635,10,The Cat Who Went to Paris,Peter Gethers,1996,Ballantine Books
102647,449909522,10,"A Cat Abroad: The Further Adventures of Norton, the Cat Who Went to Paris, and His Human",Peter Gethers,1994,Ballantine Books
102647,451141083,6,Mindbend,Robin Cook,2001,Signet Book
102647,451159535,9,Coma (Signet Books),Robin Cook,1994,Signet Book
102647,451160444,10,Christine,Stephen King,2004,Signet Book
102647,451163508,8,Lie Down With Lions (Signet),Ken Follett,1994,Signet Book
102647,451172817,7,Needful Things,Stephen King,2004,Signet Book
102647,451173139,9,Night over Water,Ken Follett,1992,Signet Book
102647,451180054,5,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
102647,451180062,5,Abuse of Power,Nancy Taylor Rosenberg,1997,Signet Book
102647,451197690,6,A Cat of One's Own: An Alice Nestleton Mystery (Alice Nestleton Mysteries (Paperback)),Lydia Adamson,2000,Signet Book
102647,451205014,6,A Cat With No Clue: An Alice Nestleton Mystery (Alice Nestleton Mysteries (Paperback)),Lydia Adamson,2001,Signet Book
102647,048626968X,8,White Fang (Dover Thrift Editions),Jack London,1991,Dover Publications
102647,515087122,7,The Cat Who Ate Danish Modern (Cat Who... (Paperback)),Lilian Jackson Braun,1990,Jove Books
102647,515090174,7,The Cat Who Could Read Backwards,Lilian Jackson Braun,1994,Jove Books
102647,515094641,8,Heathcliff Smooth Sailing,George Gately,1989,Jove Books
102647,515102652,6,The Cat Who Talked to Ghosts,Lilian Jackson Braun,1996,Jove Books
102647,515109509,8,The Cat Who Moved a Mountain,Lilian Jackson Braun,1992,Jove Books
102647,515120278,7,The Cat Who Said Cheese,Lilian Jackson Braun,1997,Jove Books
102647,515127396,6,The Cat Who Saw Stars (Cat Who... (Paperback)),Lilian Jackson Braun,2000,Jove Books
102647,515129941,6,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books
102647,515132268,6,The Cat Who Smelled a Rat (Cat Who... (Paperback)),Lilian Jackson Braun,2002,Jove Books
102647,055327094X,7,Qb VII,Leon Uris,1982,Bantam Books
102647,553284118,10,Creature,John Saul,1990,Bantam Books
102647,553560441,8,The Road to Omaha,Robert Ludlum,1993,Bantam Books
102647,055357230X,6,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1999,Bantam Books
102647,553580906,6,Claws and Effect,RITA MAE BROWN,2002,Bantam
102647,590449168,5,The Window,Carol Ellis,1992,Scholastic Paperbacks (Mm)
102647,618129022,7,The Lord of the Rings (Movie Art Cover),J.R.R. Tolkien,2001,Houghton Mifflin Company
102647,671000349,6,EXOCET : EXOCET,Jack Higgins,1996,Pocket
102647,671001795,8,Two for the Dough,Janet Evanovich,1996,Pocket
102647,671042858,7,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket
102647,671528203,8,Stillwatch,Mary Higgins Clark,1997,Pocket
102647,671702637,6,Hickory Dickory Death,Agatha Christie,1983,Pocket Books (Mm)
102647,671786261,5,Iceberg (Dirk Pitt Adventures (Paperback)),Clive Cussler,2000,Simon Pulse
102647,671793489,6,All Around the Town,Mary Higgins Clark,1993,Pocket Star
102647,671867113,5,Moonlight Becomes You,Mary Higgins Clark,1997,Pocket
102647,671868713,8,And Never Let Her Go : Thomas Capano: The Deadly Seducer,Ann Rule,2000,Pocket
102647,671894455,9,FORREST GUMP (Movie Tie in),Winston Groom,1994,Pocket
102647,684195984,5,FROM POTTER'S FIELD,Patricia Cornwell,1995,Scribner
102647,688150896,9,The Tenth Justice,Brad Meltzer,1997,Harpercollins
102647,743442539,5,The Spy Who Came In from the Cold,John le Carre,2001,Scribner
102647,743467523,10,Dreamcatcher,Stephen King,2003,Pocket
102647,756400627,6,The Better Part of Valor,Tanya Huff,2002,Daw Books
