User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
47316,449218104,7,Homebased Businesses,Beverly Neuer Feldman,1990,Fawcett Books
47316,449223604,10,M Is for Malice,Sue Grafton,1998,Fawcett Books
47316,451141490,7,Smart Women Foolish Choices,Connell Cowan,0,Penguin Putnam~mass
47316,451153553,5,Misery,Stephen King,1988,New Amer Library
47316,451186648,9,Silent Snow,Steve Thayer,2000,Signet Book
47316,451205073,7,Last Breath,Michael Prescott,2001,Signet Book
47316,045120915X,7,Rain Fall,Barry Eisler,2003,Signet Book
47316,451408306,6,Firebrand Bride,Janet Lynnford,1999,Topaz
47316,451408462,8,Drop Dead Gorgeous,Heather Graham,1998,Onyx Books
47316,451411145,7,Cut and Run,Jeff Abbott,2003,Onyx Books
47316,515114030,9,Until Tomorrow,Jill Marie Landis,1996,Jove Books
47316,515125628,8,The Target,Catherine Coulter,1999,Jove Books
47316,515132039,8,Guest Shot,David Locke,2001,Jove Books
47316,515134635,7,A Game of Spies,John Altman,2003,Jove Books
47316,515136263,8,Chesapeake Blue,Nora Roberts,2004,Jove Books
47316,051720679X,10,Three Complete Novels: \A\ Is for Alibi / \B\ Is for Burglar / \C\ Is for Corpse,Sue Grafton,1999,Wings
47316,553207970,9,Iron Marshal,Louis L'Amour,1981,Bantam Doubleday Dell
47316,553213105,10,Pride and Prejudice,Jane Austen,1981,Bantam
47316,055323224X,8,A Separate Peace,John Knowles,1975,Bantam Pr Ltd
47316,553250531,9,The Valley of Horses,JEAN M. AUEL,1984,Bantam
47316,553280945,10,The Mammoth Hunters (Earth's Children (Paperback)),JEAN M. AUEL,1986,Bantam
47316,055328441X,8,Cruise Control (Bantam Starfire Book),Liza Fosburgh,1990,Starfire
47316,553571818,8,Long After Midnight,IRIS JOHANSEN,1997,Bantam
47316,553576054,9,The Rana Look,SANDRA BROWN,2003,Bantam
47316,553582135,9,Final Target,Iris Johansen,2002,Bantam Books
47316,553582909,9,Icebound,Dean R. Koontz,2000,Bantam Books
47316,553583956,7,Safe Harbor,Luanne Rice,2003,Bantam Books
47316,553584375,9,No One to Trust,IRIS JOHANSEN,2003,Bantam
47316,553587188,9,Lucky's Lady,TAMI HOAG,2003,Bantam
47316,590251600,6,"Dawn and the Impossible Three (Baby-Sitters Club, 5)",Ann M. Martin,1995,Scholastic
47316,590332414,5,"Joanna (Sunfire, No 5)",Joan Claypool Miner,1984,Scholastic Paperbacks (Mm)
47316,590336878,6,Cheerleaders #07: Flirting,Diane Hoh,1985,Scholastic
47316,590409182,7,The Cat Who Went to Heaven,Elizabet Coatsworth,0,Scholastic Inc
47316,590412078,5,"Josie (Sunfire, No 28)",Vivian Schurfanz,1988,Scholastic
47316,590428330,6,Catwings (Catwings (Paperback)),Ursula K. Le Guin,1990,Scholastic
47316,059044784X,7,How Kittens Grow (Read With Me),Millicent E. Selsam,1992,Cartwheel Books (Scholastics)
47316,590477390,6,"Why I'm Afraid of Bees (Goosebumps, No 17)",R. L. Stine,1995,Scholastic
47316,590482378,6,"Stacey and the Bad Girls (Baby-Sitters Club, 87)",Ann M. Martin,1995,Scholastic
47316,590483501,6,"My Hairiest Adventure (Goosebumps, No 26)",R. L. Stine,1995,Scholastic
47316,590494457,6,"The Ghost Next Door (Goosebumps, No 10)",R. L. Stine,1995,Scholastic
47316,059056885X,6,"Attack of the Jack-O'-Lanterns (Goosebumps, 48)",R. L. Stine,1996,Scholastic
47316,590568876,6,"Calling All Creeps! (Goosebumps, No 50)",R. L. Stine,1996,Scholastic
