User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
177432,312877501,5,God Game,Andrew M. Greeley,2000,Forge
177432,312980167,8,Hardcase (A Joe Kurtz Novel),Dan Simmons,2002,St. Martin's Minotaur
177432,312983328,8,Robert Frost's Poems,Robert Frost,2002,St. Martin's Paperbacks
177432,316769487,6,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
177432,034529369X,7,Lilith: A Snake in the Grass,Jack L. Chalker,1981,Del Rey Books
177432,345293711,6,Cerberus a Wolf In the Fold Lords 2,Jack Chalker,1981,Ballantine Books
177432,034530988X,9,Friday,Robert Heinlein,1988,Del Rey Books
177432,345313151,8,Bearing an Hourglass (Incarnations of Immortality (Paperback)),Piers Anthony,1991,Del Rey Books
177432,345313860,8,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books
177432,345318854,9,With a Tangled Skein (Incarnations of Immortality (Paperback)),PIERS ANTHONY,1986,Del Rey
177432,345322215,8,Wielding a Red Sword (Incarnations of Immortality (Paperback)),Piers Anthony,1987,Del Rey Books
177432,345322231,8,Being a Green Mother (Incarnations of Immortality (Paperback)),Piers Anthony,1990,Del Rey Books
177432,345323343,6,And the Devil Will Drag You Under,Jack Chalker,1982,Del Rey Books
177432,345324412,8,Have Spacesuit-Will Travel,ROBERT A. HEINLEIN,1985,Del Rey
177432,345325605,7,"Lords of the Middle Dark (Rings of the Master, Book 1)",Jack Chalker,1986,Del Rey Books
177432,345325613,7,"Pirates of the Thunder (Rings of the Master, Book 2)",Jack L. Chalker,1988,Del Rey Books
177432,345325621,7,"Warriors of the Storm (Rings of the Master, Book 3)",Jack L. Chalker,1987,Del Rey Books
177432,345335457,7,"Magician's Gambit (The Belgariad, Book 3)",David Eddings,1995,Del Rey Books
177432,345335651,7,"Queen of Sorcery (The Belgariad, Book 2)",David Eddings,1989,Del Rey Books
177432,345335708,7,"Castle of Wizardry (The Belgariad, Book 4)",David Eddings,1991,Del Rey Books
177432,345338588,9,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,1989,Del Rey Books
177432,345338715,7,"Enchanters' End Game (The Belgariad, Book 5)",David Eddings,1988,Del Rey Books
