User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
90137,375707190,8,Millennials Rising : The Next Great Generation (Vintage),NEIL HOWE,2000,Vintage
90137,380754843,6,Wayside School is Falling Down,Louis Sachar,1990,HarperTrophy
90137,039471850X,9,"The open classroom reader,",Charles E Silberman,1973,Vintage Books
90137,425104338,8,Stephen King's Danse Macabre,Stephen King,1997,Berkley Publishing Group
90137,441000215,5,Geodesic Dreams,Gardner Dozois,1994,Ace Books
90137,446364967,5,Turing Option (Questar Science Fiction),Harry Harrison,1993,Warner Books
90137,553286587,5,Rama II: The Sequel to Rendezvous with Rama,Arthur C. Clarke,1990,Bantam
90137,067165716X,7,JESUITS,Malachi Martin,1988,Simon &amp; Schuster
90137,679722971,9,Zen in the Art of Archery,Eugen Herrigel,1989,Random House
90137,684818868,9,Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong,James W. Loewen,1996,Touchstone
90137,786808772,9,Summerland,Michael Chabon,2002,Miramax Kids
90137,812571290,7,Factoring Humanity,Robert J. Sawyer,1999,Tor Science Fiction
90137,874772877,5,The Cuisine of California,Diane Rossen Worthington,1983,Putnam Pub Group
90137,1565843428,8,Working: People Talk About What They Do All Day and How They Feel About What They Do,Studs Terkel,2004,New Press
90137,1573350001,5,Step By Step Vegetarian Dinner Parties,Sue Ashworth,0,Shooting Star Press
90137,1850437351,7,The End of the House of Windsor: Birth of a British Republic,Stephen Haseler,1994,I. B. Tauris &amp; Company
90139,3404641868,5,"Huren, Henker, Hugenotten. Das Leben in London um 1700.",Maureen Waller,2002,LÃ?Â¼bbe
90139,3423105518,9,Name Der Rose,Umberto Eco,0,Distribooks Int'l+inc
90139,3442443806,8,Die StÃ?Â¶renfrieds. Geschichten von Leo und Paulina.,Amelie Fried,1999,Goldmann
90139,3499145464,5,Beale Street Blues.,James Baldwin,1980,Rowohlt Tb.
90139,3499150654,3,Nebenwirkungen. Seine neuen Stories.,Woody Allen,1997,Rowohlt Tb.
90146,60915544,8,The Bean Trees,Barbara Kingsolver,1989,Perennial
90146,373122896,5,Christmas Eve Wedding  (Christmas),Penny Jordan,2002,Harlequin
90146,440225701,5,The Street Lawyer,JOHN GRISHAM,1999,Dell
90146,451188489,7,A Maiden's Grave,Jeff Deaver,1996,Signet Book
90146,671567829,8,The Bookman's Wake (Cliff Janeway Novels (Paperback)),John Dunning,1996,Pocket Star
90146,155166903X,5,The Ties That Bind,Jayne Ann Krentz,2002,Mira
90148,8425337690,7,El Secreto de La Diosa,Lorenzo Mediano,2003,Grijalbo
90150,451523776,9,"Walden Or, Life in the Woods and on the Duty of Civil Disobedience",Henry David Thoreau,1987,Signet Classics
90153,394820371,9,The Phantom Tollbooth,Norton Juster,1993,Yearling Books
90153,671781693,10,Hits and Misses (A Nancy Drew and Hardy Boys Supermystery),Carolyn Keene,1993,Simon Pulse
90153,878574573,8,The Self-Sufficient Suburban Gardener,Jeff Ball,1983,St Martins Pr
