User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
113819,380757206,7,Babyface,Norma Fox Mazer,1991,HarperTrophy
113819,553298119,7,"Mother, Help Me Live (One Last Wish)",LURLENE MCDANIEL,1992,Bantam
113819,689318804,5,Flight of the Dragon Kyn,Susan Fletcher,1993,Atheneum
113821,394715047,5,The Bull from the Sea,Mary Renault,1975,Random House Inc
113821,439064872,5,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
113821,439080967,5,"Bad, Badder, Baddest (Bad Girls)",Cynthia Voigt,1999,Scholastic
113821,055326446X,5,Bendigo Shafter,Louis L'Amour,1999,Bantam Books
113821,590554093,5,"Tris's Book (Circle of Magic, 2)",Tamora Pierce,1999,Scholastic
113821,821756079,5,"The First Mountain Man, Cheyenne Challenge (The First Mountain Man , No 5)",William W. Johnstone,1997,Del Rey Books
113821,1883011302,5,Autobiographies: Narrative of the Life My Bondage and My Freedom Life and Times (Library of America College Editions),Frederick Douglass,1996,Library of America
113823,345443284,8,While I Was Gone,Sue Miller,1999,Ballantine Books
113827,345406036,5,The Shelter of Each Other: Rebuilding Our Families,Mary Bray Pipher,1997,Ballantine Books
113827,037570910X,8,The Feast of Love (Vintage Contemporaries (Paperback)),Charles Baxter,2001,Vintage Books USA
113827,425167720,8,An Instance of the Fingerpost,Iain Pears,1999,Berkley Publishing Group
113830,425154092,7,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
113835,152006850,5,"Wake Up, Wake Up!",Brian Wildsmith,1993,Harcourt
113835,307120163,5,Big Bird Can Share (Sesame Street Growing-Up Book),Dina Anastasio,1985,Random House Childrens Books
113835,307123162,5,Baby Donald's Busy Play Group: Illustrated by Darrell Baker (Golden Sturdy Shape Book),Darrell Baker,1988,Random House Childrens Books
113851,375713549,6,Fletch (Vintage Crime/Black Lizard),Gregory McDonald,2002,Vintage Books USA
113851,965401308,2,Inside The Wild Wild West,R. Cangey,1996,Cangey Pub Co
113855,446903523,8,Spellsinger #01,Alan Dean Foster,1983,Not Avail
113856,440205395,8,"Secret, Silent Screams",Joan Lowery Nixon,1990,Laure Leaf
113856,440219019,8,The Weekend Was Murder (Dell Natural Medicine Library),Joan Lowery Nixon,1994,Laure Leaf
113859,374480095,8,Tuck Everlasting,Natalie Babbitt,1985,"Farrar, Straus and Giroux (BYR)"
113859,074347676X,5,The League of Extraordinary Gentlemen (Movie Novelization),Kevin J. Anderson,2003,Pocket Star
113861,64462080,8,Red Scarf Girl : A Memoir of the Cultural Revolution,Ji-li Jiang,1998,HarperTrophy
113866,60177500,9,Small Gods: A Novel of Discworld,Terry Pratchett,1994,HarperCollins Publishers
113866,61020613,7,Witches Abroad,Terry Pratchett,2002,HarperTorch
113866,671047574,8,"Maximum Warp Book Two:  Forever Dark (Star Trek The Next Generation, No 63)",Dave Galanter,2001,Star Trek
113876,140039589,10,Watership Down,Richard Adams,1974,Penguin Books
113880,316769487,8,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
113883,014028009X,9,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books
113885,375700757,8,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage
113895,802774261,7,My First Year As a Journalist: Real-World Stories from America's Newspaper and Magazine Journaists (1st Year Career Series),Dianne Selditch,1995,Walker &amp; Company
113896,385494122,5,Cyber Rules : Strategies for Excelling at E-Business,Thomas M. Siebel,1999,Doubleday Books
113896,471183334,7,Instant CORBA,Robert  Orfali,1997,Wiley
113898,971879796,10,"Graduate's Advocate, the: Workplace Rights in Your First Career",Paula J. Young,2002,Power Pub. Corp.
113899,964348500,5,Yoga for the New Millennium,Tamal Krishna Goswami,2001,Bhaktivedanta Book Trust
113902,446607207,8,Tell Me Your Dreams,Sidney Sheldon,1999,Warner Vision
113902,451209907,9,Quentins,Maeve Binchy,2003,Signet Book
113902,679733825,7,Sisters of the Earth: Women's Prose and Poetry About Nature,Lorraine Anderson,1991,Vintage Books USA
113903,156027461,7,House Under Snow (Harvest Book),Jill Bialosky,2003,Harvest Books
113904,6550576,5,Red Leaves,Paullina Simons,0,Flamingo
113904,28604202,7,Politically Correct Holiday Stories: For an Enlightened Yuletide Season,James Finn Garner,1995,John Wiley &amp; Sons Inc
113904,60191988,7,A Night Without Armor : Poems,Jewel,1998,HarperCollins
113904,60930535,8,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
113904,140430032,7,Great Expectations (English Library),Charles Dickens,1985,Penguin USA
113904,142001104,6,The Art of Possibility: Transforming Professional and Personal Life,Rosamund Stone Zander,2002,Penguin Books
113904,312957572,9,Seventh Scroll,Wilbur A. Smith,1996,St. Martin's Press
113904,345336038,7,To Ride Pegasus,Anne McCaffrey,1991,Del Rey Books
113904,345337662,7,Interview with the Vampire,Anne Rice,1993,Ballantine Books
113904,345422384,8,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
113904,380709910,7,Louisa Elliott,Ann Victoria Roberts,1990,Harper Mass Market Paperbacks
113904,385337116,9,The Rule of Four,Ian Caldwell,2004,Dial Books
113904,385512104,7,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13),Mark Haddon,2003,Doubleday
113904,393050149,9,Build Me an Ark: A Life with Animals,Brenda Peterson,2001,W.W. Norton &amp; Company
113904,042516098X,7,Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
113904,425172597,4,Hunter's Moon (Prime Crime Mysteries),Dana Stabenow,1999,Berkley Publishing Group
113904,440222656,8,The Horse Whisperer,Nicholas Evans,1996,Dell
113904,440226430,7,Summer Sisters,Judy Blume,1999,Dell Publishing Company
113904,446672211,8,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
113904,449209733,8,Fraternity of Stone,DAVID MORRELL,2003,Ballantine Books
