User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
65663,689823797,8,Dear Ellen Bee: A Civil War Scrapbook of Two Union Spies,Mary E. Lyons,2000,Atheneum
65663,761122710,9,Chocolate from the Cake Mix Doctor,Anne Byrn,2001,Workman Publishing
65663,808520695,7,Cat's Cradle,Kurt Vonnegut,1999,Sagebrush Bound
65663,889223297,6,Songs My Mother Taught Me,Audrey Thomas,1994,"Talonbooks, Ltd."
65663,967365104,7,The Writer's Friend,Linda Davis Kyle,2000,WritingNow.com Publishing
65663,1582970599,9,The Marshall Plan Workbook : Writing Your Novel from Start to Finish,Evan Marshall,2001,Writer's Digest Books
65664,385327587,5,Borrowed Light,ANNA FIENBERG,2000,Delacorte Books for Young Readers
65665,6860524,8,The Rise and Fall of the Great Powers: Economic Change and Military Conflict from 1500 to 2000,Paul Kennedy,0,Harper Collins Publishers
65665,60972009,8,Moon Tiger,Penelope Lively,1989,Perennial
65665,61059072,9,The Last Continent (Discworld Novels (Paperback)),Terry Pratchett,2000,HarperTorch
65665,61092177,8,Small Gods (Discworld Novels (Paperback)),Terry Pratchett,1994,HarperTorch
65665,140003185,8,"I, Claudius: From the autobiography of Tiberius Claudius, Emperor of the Romans, born 10 B.C., murdered and deified A.D. 54",Robert Graves,1978,Penguin Books
65665,140019405,8,As I Lay Dying,William Faulkner,0,Penguin Putnam~trade
65665,140029265,5,Speak Memory an Autobiography Revisited,Vladimir Nabokov,0,Penguin Putnam~trade
65665,014003000X,10,Ulysses (Penguin modern classics 3000),James Joyce,1969,Penguin
65665,140265988,4,Falling Leaves Brit Edition,Adeline Yen Mah,0,Penguin Putnam~trade
65665,156011662,10,Anniversaries: From the Life of Gesine Cresspahl (Anniversaries),Uwe Johnson,2000,Harcourt
65665,192891596,8,The Character of Mind,"Colin, McGinn",1982,Oxford Univ Pr
65665,192891774,8,Classical Thought (History of Western Philosophy Series),Terence Irwin,1989,Oxford University Press
65665,316760854,7,Soviet foreign policy since World War II: Imperial and global,Alvin Z Rubinstein,1982,"Little, Brown"
65665,340173262,7,Sleepers of Mars,John Wyndham,1973,Coronet
65665,340543817,8,The Secret Pilgrim,John le Carre,1991,Hodder &amp; Stoughton General Division
65665,498024253,7,Dutch cinema: An illustrated history,Peter Cowie,1979,A. S. Barnes
65665,553180851,6,Private Eyes,Jonathan Kellerman,1992,Bantam Books
65665,671657151,5,CLOSING OF THE AMERICAN MIND,Allan Bloom,1988,Simon &amp; Schuster
65665,679736530,9,The Hamlet: The Corrected Text,William Faulkner,1991,Vintage Books USA
65665,679741925,9,The Reivers: A Reminiscence,William Faulkner,1992,Vintage Books USA
65665,805069275,8,Below Another Sky: A Mountain Adventure in Search of a Lost Father,Rick Ridgeway,2002,Owl Books (NY)
65665,805781587,7,The depraved sleepers and Golden Ophelia (The Library of Netherlandic literature ; v. 10),Ward Ruyslinck,1978,Twayne Publishers
65665,085967486X,7,Cinema and History: British Newsreels and the Spanish Civil War,Anthony Aldgate,1980,Baseline Books
65665,907582087,7,"Peasants, Landlords and Merchant Capitalists: Europe and the World Economy, 1500-1800",Peter Kriedte,1983,Berg Publishers Ltd
65665,090931330X,7,"Pesticides, the new plague",Linda Cawcutt,1984,Friends of the Earth
65665,963270702,8,The Satanic Verses,Salman Rushdie,1992,Distributors
65665,963576402,10,Homeopathic Medical Repertory,Murphy,1993,Hahnemann Academy of North America
65665,1851524908,7,Virginia Woolf Classic Library,Virginia Woolf,0,Chancellor
65665,325721846X,8,Die Taube,Patrick Suskind,0,Distribooks Int'l+inc
65665,3458317503,8,Faust I,Goethe,0,Insel Verlag Anton Kippenberg
65665,3458318003,8,Faust II.,Johann Wolfgang von Goethe,1975,"Insel, Frankfurt"
65665,3499503395,8,Fritz Lang: Mit Selbstzeugnissen und Bilddokumenten (Rowohlts Monographien),Michael TÃ¶teberg,1985,Rowohlt
65665,3518032186,10,Ingrid Babendererde: ReifeprÃ¼fung 1953,Uwe Johnson,1985,Suhrkamp
